X, P, T, M, alpha, eta, rhou_x, rho, P_tot, T_tot
0.0634247491639, 131550.448277, 294.191407584, 0.477078036033, 59.6470957474, 1.02372403234, 128.548008525, 1.5576727733, 152510.989895, 307.592455792
0.0642575250836, 131431.181721, 294.041390202, 0.478254327306, 58.8146094582, 0.770477804726, 131.873778602, 1.55705612017, 152474.715299, 307.499831656
0.0650903010033, 131267.805418, 293.896510453, 0.479375208361, 58.0198117538, 0.63205942235, 135.087033747, 1.55588776029, 152382.427486, 307.409733544
0.0659230769231, 130944.977068, 293.750679856, 0.480455938016, 57.2490724889, 0.841543412928, 137.927186924, 1.55282939156, 152101.557145, 307.317025975
0.0667558528428, 130747.167378, 293.651464643, 0.480722857945, 56.6417158905, 0.935797043031, 140.104594959, 1.5510084288, 151894.619538, 307.227229386
0.0675886287625, 130752.263388, 293.626659256, 0.479618961156, 56.2824414489, 0.838717315822, 141.104792927, 1.55120248676, 151803.268337, 307.1379842
0.0684214046823, 130718.48528, 293.591930891, 0.478635299699, 55.8873602344, 0.793385326381, 142.219006698, 1.5509869658, 151677.633204, 307.045415734
0.069254180602, 130620.557136, 293.540654957, 0.477842852838, 55.4307831871, 0.832850131129, 143.525291648, 1.55009648654, 151494.788769, 306.946769986
0.0700869565217, 130540.759972, 293.497179043, 0.476854881959, 54.9928466188, 0.859114542242, 144.728470448, 1.54938010871, 151316.22784, 306.845511486
0.0709197324415, 130508.304499, 293.473736819, 0.475289103709, 54.5906292964, 0.849752949453, 145.639042713, 1.54912014102, 151143.038991, 306.733327053
0.0717525083612, 130476.506156, 293.450847458, 0.473734127825, 54.1937197114, 0.840844165196, 146.54543413, 1.548865038, 150971.570412, 306.622343609
0.0725852842809, 130467.128053, 293.450964799, 0.471440565987, 53.8276699007, 0.861330402207, 147.08633393, 1.54875477691, 150764.1686, 306.495632378
0.0734180602007, 130457.818672, 293.45108128, 0.469163811173, 53.4643024714, 0.881666517845, 147.62723373, 1.54864532381, 150558.28661, 306.369849675
0.0742508361204, 130470.561697, 293.459597571, 0.466502003297, 53.0987800581, 0.882202723412, 148.04769077, 1.5487533993, 150346.940705, 306.23304167
0.0750836120401, 130496.422568, 293.473107545, 0.463613100439, 52.7322674639, 0.870951384839, 148.395808509, 1.54899088553, 150132.51131, 306.08977973
0.0759163879599, 130521.666121, 293.486989025, 0.460691419309, 52.364554903, 0.862338502135, 148.732019019, 1.54921905668, 149915.050533, 305.94543357
0.0767491638796, 130542.058559, 293.504985298, 0.457336915758, 51.9702761556, 0.878541541656, 148.953942917, 1.54936774639, 149659.73018, 305.784809345
0.0775819397993, 130562.390324, 293.522928025, 0.45399239297, 51.5771705186, 0.894696371749, 149.175866816, 1.5495159937, 149405.169491, 305.624663031
0.0784147157191, 130587.593153, 293.54123847, 0.45041675787, 51.1608872643, 0.901435446068, 149.368493907, 1.54972002291, 149139.785844, 305.454467588
0.0792474916388, 130619.539377, 293.560087367, 0.446516912862, 50.7119865426, 0.895238901858, 149.520681415, 1.5500011238, 148859.044052, 305.270148617
0.0800802675585, 130651.420634, 293.578897933, 0.442624998586, 50.2639987063, 0.889054958952, 149.672868923, 1.55028165305, 148578.873177, 305.086204477
0.0809130434783, 130664.501264, 293.588648593, 0.438613367158, 49.7604849059, 0.893234122241, 149.866301944, 1.55038669431, 148272.744093, 304.890006644
0.081745819398, 130666.161406, 293.592890585, 0.434535198598, 49.224060629, 0.903691176442, 150.084840679, 1.55038516073, 147951.336317, 304.686674509
0.0825785953177, 130667.81672, 293.59712024, 0.430468889224, 48.6891962569, 0.914117821859, 150.303379415, 1.55038363161, 147630.863185, 304.483933657
0.0834113712375, 130646.602202, 293.57953926, 0.426075955243, 48.0039774494, 0.900288875586, 150.706102127, 1.55022556116, 147266.09646, 304.246699556
0.0842441471572, 130616.592783, 293.553558321, 0.421576523269, 47.263487778, 0.877091602418, 151.18097668, 1.55000735073, 146885.808398, 303.997159566
0.0850769230769, 130586.771299, 293.527740089, 0.417105269115, 46.5276354442, 0.854039602837, 151.655851234, 1.54979050686, 146507.9019, 303.749182326
0.0859096989967, 130524.109573, 293.492299644, 0.412277151166, 45.7110024088, 0.870388786472, 152.00959129, 1.54923427505, 146075.607671, 303.479707558
0.0867424749164, 130450.342196, 293.453643141, 0.407337555446, 44.8685218349, 0.900192907011, 152.321541194, 1.54856306904, 145625.650091, 303.203469922
0.0875752508361, 130376.876348, 293.41514465, 0.40241815066, 44.0294849578, 0.929875201174, 152.633491098, 1.54789460662, 145177.531744, 302.928361426
0.0884080267559, 130317.99562, 293.372493964, 0.396880797769, 43.1089558408, 0.913313550966, 152.712751721, 1.54742096436, 144713.045328, 302.62763327
0.0892408026756, 130264.111022, 293.328366941, 0.391124466274, 42.1593758424, 0.880726306308, 152.711244741, 1.54701434205, 144242.469783, 302.317761753
0.0900735785953, 130210.225361, 293.284239048, 0.38536802117, 41.2097771026, 0.84813841849, 152.70973776, 1.54660771172, 143771.88495, 302.007884119
0.0909063545151, 130141.704421, 293.2485103, 0.378589996828, 40.2068931348, 0.876694585642, 152.122857516, 1.54598265666, 143231.696899, 301.671819359
0.0917391304348, 130067.754119, 293.21522127, 0.371415014792, 39.1774538011, 0.925611993327, 151.345230087, 1.54528015289, 142663.75678, 301.324116623
0.0925719063545, 129993.039963, 293.181588388, 0.364165920361, 38.1373811008, 0.975034682591, 150.567602657, 1.54457039277, 142089.950249, 300.972822368
0.0934046822742, 129936.786792, 293.136011137, 0.356752112932, 37.0308978534, 0.942853776799, 149.527882188, 1.54414276301, 141549.659534, 300.617395415
0.094237458194, 129883.842927, 293.087295863, 0.349212515933, 35.896592979, 0.892629373781, 148.432557966, 1.54377096208, 141010.048325, 300.256752134
0.0950702341137, 129830.093216, 293.037856618, 0.341560809885, 34.7454285865, 0.841700737468, 147.337028279, 1.54339340916, 140462.404131, 299.890753443
0.0959030100334, 129719.989053, 292.988477756, 0.333737598767, 33.5888545084, 0.915825998063, 145.639454635, 1.54234476923, 139874.898909, 299.537679493
0.0967357859532, 129607.287872, 292.937934197, 0.325729862105, 32.4050003967, 0.991699646102, 143.941880992, 1.54127139509, 139273.536242, 299.176277611
0.0975685618729, 129507.056777, 292.885187649, 0.317506027538, 31.1855645589, 1.03246224247, 142.098503993, 1.54035775687, 138682.441417, 298.810411289
0.0984013377926, 129442.245922, 292.828395165, 0.308981044131, 29.9123158934, 0.981073726379, 139.89266055, 1.53988621259, 138136.47491, 298.444474658
0.0992341137124, 129375.358432, 292.769782967, 0.300182907794, 28.5982704795, 0.928038647116, 137.686817107, 1.53939955934, 137573.014838, 298.066812883
0.100066889632, 129222.049779, 292.679238073, 0.292282061021, 27.1714119006, 0.95765043055, 135.601272085, 1.53805117771, 136988.588266, 297.701803164
