z	mom_ax	p	T	p_tot	T_tot	dS	alpha
   +1.157358e-01	   +1.019247e+02	   +1.233522e+05	   +2.891038e+02	   +1.270414e+05	   +2.915741e+02	   +1.947634e+00	   +1.049898e+01
   +1.169699e-01	   +1.012666e+02	   +1.235402e+05	   +2.891308e+02	   +1.271812e+05	   +2.915654e+02	   +1.604713e+00	   +1.064507e+01
   +1.182040e-01	   +1.006074e+02	   +1.237799e+05	   +2.891655e+02	   +1.273699e+05	   +2.915615e+02	   +1.168444e+00	   +1.075961e+01
   +1.194381e-01	   +1.009554e+02	   +1.236507e+05	   +2.891436e+02	   +1.272687e+05	   +2.915607e+02	   +1.392546e+00	   +1.072312e+01
   +1.206722e-01	   +1.014526e+02	   +1.234683e+05	   +2.891137e+02	   +1.271256e+05	   +2.915604e+02	   +1.712033e+00	   +1.066467e+01
   +1.219064e-01	   +1.012245e+02	   +1.235467e+05	   +2.891267e+02	   +1.271866e+05	   +2.915603e+02	   +1.574847e+00	   +1.069609e+01
   +1.231405e-01	   +1.008558e+02	   +1.236764e+05	   +2.891481e+02	   +1.272878e+05	   +2.915602e+02	   +1.347991e+00	   +1.074519e+01
   +1.243746e-01	   +1.010066e+02	   +1.236284e+05	   +2.891393e+02	   +1.272516e+05	   +2.915602e+02	   +1.428918e+00	   +1.072584e+01
   +1.256087e-01	   +1.012836e+02	   +1.235374e+05	   +2.891232e+02	   +1.271823e+05	   +2.915603e+02	   +1.584172e+00	   +1.068997e+01
   +1.268428e-01	   +1.011821e+02	   +1.235643e+05	   +2.891286e+02	   +1.272018e+05	   +2.915602e+02	   +1.540472e+00	   +1.070659e+01
   +1.280769e-01	   +1.009681e+02	   +1.236264e+05	   +2.891404e+02	   +1.272478e+05	   +2.915602e+02	   +1.437480e+00	   +1.073887e+01
   +1.293110e-01	   +1.010386e+02	   +1.236125e+05	   +2.891365e+02	   +1.272393e+05	   +2.915602e+02	   +1.456239e+00	   +1.073727e+01
   +1.305452e-01	   +1.012103e+02	   +1.235716e+05	   +2.891271e+02	   +1.272117e+05	   +2.915602e+02	   +1.518180e+00	   +1.072364e+01
   +1.317793e-01	   +1.011601e+02	   +1.235766e+05	   +2.891307e+02	   +1.272112e+05	   +2.915602e+02	   +1.519285e+00	   +1.066893e+01
   +1.330134e-01	   +1.010170e+02	   +1.236009e+05	   +2.891399e+02	   +1.272223e+05	   +2.915602e+02	   +1.494863e+00	   +1.059680e+01
   +1.342475e-01	   +1.011104e+02	   +1.235643e+05	   +2.891274e+02	   +1.272034e+05	   +2.915602e+02	   +1.536661e+00	   +1.090563e+01
   +1.354816e-01	   +1.032129e+02	   +1.234178e+05	   +2.890217e+02	   +1.272115e+05	   +2.915600e+02	   +1.509705e+00	   +1.064858e+01
   +1.367157e-01	   +1.084784e+02	   +1.231195e+05	   +2.887824e+02	   +1.272630e+05	   +2.915592e+02	   +1.372334e+00	   +9.262185e+00
   +1.379498e-01	   +1.155858e+02	   +1.225254e+05	   +2.884183e+02	   +1.271938e+05	   +2.915583e+02	   +1.493538e+00	   +7.586462e+00
   +1.391839e-01	   +1.214814e+02	   +1.220500e+05	   +2.881012e+02	   +1.271742e+05	   +2.915575e+02	   +1.504165e+00	   +5.991037e+00
   +1.404181e-01	   +1.266063e+02	   +1.216344e+05	   +2.878196e+02	   +1.271618e+05	   +2.915567e+02	   +1.500693e+00	   +4.458787e+00
   +1.416522e-01	   +1.307049e+02	   +1.212496e+05	   +2.875734e+02	   +1.271266e+05	   +2.915562e+02	   +1.550588e+00	   +2.916601e+00
   +1.428863e-01	   +1.346263e+02	   +1.208935e+05	   +2.873235e+02	   +1.271254e+05	   +2.915556e+02	   +1.521397e+00	   +1.323193e+00
   +1.441204e-01	   +1.384471e+02	   +1.205603e+05	   +2.870772e+02	   +1.271420e+05	   +2.915551e+02	   +1.451782e+00	   -2.612903e-01
   +1.453545e-01	   +1.415118e+02	   +1.201943e+05	   +2.868447e+02	   +1.271013e+05	   +2.915548e+02	   +1.511135e+00	   -2.062126e+00
   +1.465886e-01	   +1.444631e+02	   +1.198361e+05	   +2.866219e+02	   +1.270540e+05	   +2.915544e+02	   +1.586507e+00	   -3.832471e+00
   +1.478227e-01	   +1.467851e+02	   +1.195417e+05	   +2.864100e+02	   +1.270558e+05	   +2.915541e+02	   +1.550107e+00	   -5.623426e+00
   +1.490569e-01	   +1.490631e+02	   +1.192598e+05	   +2.862048e+02	   +1.270609e+05	   +2.915538e+02	   +1.507309e+00	   -7.365436e+00
   +1.502910e-01	   +1.512766e+02	   +1.188938e+05	   +2.859469e+02	   +1.270519e+05	   +2.915535e+02	   +1.485098e+00	   -9.468605e+00
   +1.515251e-01	   +1.534754e+02	   +1.185175e+05	   +2.856833e+02	   +1.270401e+05	   +2.915532e+02	   +1.467844e+00	   -1.160385e+01
   +1.527592e-01	   +1.552467e+02	   +1.181094e+05	   +2.853945e+02	   +1.270286e+05	   +2.915530e+02	   +1.442651e+00	   -1.400891e+01
   +1.539933e-01	   +1.566144e+02	   +1.176695e+05	   +2.850810e+02	   +1.270175e+05	   +2.915528e+02	   +1.410053e+00	   -1.667557e+01
   +1.552274e-01	   +1.578828e+02	   +1.172299e+05	   +2.847687e+02	   +1.270042e+05	   +2.915526e+02	   +1.381969e+00	   -1.932055e+01
   +1.564615e-01	   +1.579304e+02	   +1.167038e+05	   +2.844080e+02	   +1.269623e+05	   +2.915526e+02	   +1.402696e+00	   -2.224494e+01
   +1.576957e-01	   +1.579780e+02	   +1.161780e+05	   +2.840474e+02	   +1.269204e+05	   +2.915526e+02	   +1.423411e+00	   -2.516757e+01
   +1.589298e-01	   +1.576173e+02	   +1.155642e+05	   +2.836068e+02	   +1.268929e+05	   +2.915527e+02	   +1.386521e+00	   -2.812511e+01
   +1.601639e-01	   +1.569424e+02	   +1.148780e+05	   +2.831010e+02	   +1.268765e+05	   +2.915528e+02	   +1.304755e+00	   -3.113060e+01
   +1.613980e-01	   +1.561659e+02	   +1.141662e+05	   +2.825815e+02	   +1.268501e+05	   +2.915529e+02	   +1.240530e+00	   -3.414637e+01
   +1.626321e-01	   +1.542721e+02	   +1.132229e+05	   +2.819482e+02	   +1.267130e+05	   +2.915531e+02	   +1.378622e+00	   -3.703950e+01
   +1.638662e-01	   +1.523783e+02	   +1.122561e+05	   +2.812992e+02	   +1.265725e+05	   +2.915534e+02	   +1.520147e+00	   -4.000454e+01
   +1.651003e-01	   +1.500461e+02	   +1.112181e+05	   +2.805438e+02	   +1.264825e+05	   +2.915537e+02	   +1.492766e+00	   -4.275798e+01
   +1.663344e-01	   +1.475452e+02	   +1.101276e+05	   +2.797285e+02	   +1.264108e+05	   +2.915540e+02	   +1.396843e+00	   -4.548933e+01
   +1.675686e-01	   +1.443833e+02	   +1.089405e+05	   +2.789003e+02	   +1.262254e+05	   +2.915544e+02	   +1.535764e+00	   -4.805461e+01
   +1.688027e-01	   +1.406555e+02	   +1.076432e+05	   +2.780450e+02	   +1.259327e+05	   +2.915549e+02	   +1.891758e+00	   -5.051575e+01
   +1.700368e-01	   +1.371717e+02	   +1.063940e+05	   +2.771268e+02	   +1.257640e+05	   +2.915553e+02	   +1.919071e+00	   -5.277686e+01
   +1.712709e-01	   +1.338961e+02	   +1.051854e+05	   +2.761481e+02	   +1.257087e+05	   +2.915557e+02	   +1.644324e+00	   -5.486091e+01
   +1.725050e-01	   +1.299357e+02	   +1.038588e+05	   +2.752477e+02	   +1.253726e+05	   +2.915563e+02	   +2.020047e+00	   -5.674078e+01
   +1.737391e-01	   +1.257697e+02	   +1.024646e+05	   +2.743491e+02	   +1.249390e+05	   +2.915569e+02	   +2.606660e+00	   -5.858616e+01
   +1.749732e-01	   +1.224049e+02	   +1.015747e+05	   +2.735278e+02	   +1.249834e+05	   +2.915573e+02	   +2.104168e+00	   -6.007184e+01
   +1.762074e-01	   +1.184243e+02	   +1.005933e+05	   +2.728032e+02	   +1.247694e+05	   +2.915578e+02	   +2.234873e+00	   -6.153067e+01
   +1.774415e-01	   +1.133854e+02	   +9.971571e+04	   +2.722772e+02	   +1.244022e+05	   +2.915585e+02	   +2.811262e+00	   -6.305102e+01
   +1.786756e-01	   +1.055624e+02	   +9.983826e+04	   +2.723914e+02	   +1.244000e+05	   +2.915592e+02	   +2.878920e+00	   -6.499237e+01
   +1.799097e-01	   +1.021741e+02	   +1.000223e+05	   +2.725368e+02	   +1.244308e+05	   +2.915600e+02	   +2.885353e+00	   -6.579994e+01
   +1.811438e-01	   +1.009570e+02	   +1.001240e+05	   +2.725960e+02	   +1.244754e+05	   +2.915603e+02	   +2.813059e+00	   -6.609532e+01
   +1.823779e-01	   +1.008211e+02	   +1.001471e+05	   +2.725914e+02	   +1.245089e+05	   +2.915603e+02	   +2.732359e+00	   -6.613818e+01
   +1.836120e-01	   +1.009585e+02	   +1.000751e+05	   +2.725671e+02	   +1.244514e+05	   +2.915603e+02	   +2.851283e+00	   -6.610141e+01
   +1.848462e-01	   +1.009834e+02	   +1.000496e+05	   +2.725522e+02	   +1.244387e+05	   +2.915603e+02	   +2.871812e+00	   -6.609641e+01
   +1.860803e-01	   +1.008979e+02	   +1.000696e+05	   +2.725467e+02	   +1.244698e+05	   +2.915603e+02	   +2.795981e+00	   -6.612255e+01
   +1.873144e-01	   +1.008997e+02	   +1.000533e+05	   +2.725343e+02	   +1.244653e+05	   +2.915603e+02	   +2.798972e+00	   -6.612209e+01
   +1.885485e-01	   +1.009508e+02	   +1.000165e+05	   +2.725181e+02	   +1.244407e+05	   +2.915603e+02	   +2.846521e+00	   -6.610660e+01
   +1.897826e-01	   +1.009587e+02	   +9.999935e+04	   +2.725059e+02	   +1.244350e+05	   +2.915603e+02	   +2.852404e+00	   -6.610325e+01
   +1.910167e-01	   +1.009293e+02	   +9.999909e+04	   +2.724971e+02	   +1.244457e+05	   +2.915603e+02	   +2.822178e+00	   -6.611043e+01
   +1.922508e-01	   +1.009077e+02	   +9.999529e+04	   +2.724878e+02	   +1.244526e+05	   +2.915603e+02	   +2.800497e+00	   -6.611513e+01
   +1.934849e-01	   +1.009236e+02	   +9.997435e+04	   +2.724765e+02	   +1.244412e+05	   +2.915603e+02	   +2.820317e+00	   -6.610779e+01
   +1.947191e-01	   +1.009396e+02	   +9.995342e+04	   +2.724652e+02	   +1.244298e+05	   +2.915603e+02	   +2.840130e+00	   -6.610045e+01
   +1.959532e-01	   +1.009434e+02	   +9.994067e+04	   +2.724556e+02	   +1.244263e+05	   +2.915603e+02	   +2.842540e+00	   -6.609688e+01
   +1.971873e-01	   +1.009361e+02	   +9.993550e+04	   +2.724476e+02	   +1.244301e+05	   +2.915603e+02	   +2.828828e+00	   -6.609678e+01
   +1.984214e-01	   +1.009287e+02	   +9.993032e+04	   +2.724395e+02	   +1.244339e+05	   +2.915603e+02	   +2.815114e+00	   -6.609669e+01
   +1.996555e-01	   +1.009265e+02	   +9.992129e+04	   +2.724321e+02	   +1.244322e+05	   +2.915603e+02	   +2.814663e+00	   -6.609471e+01
   +2.008896e-01	   +1.009283e+02	   +9.990912e+04	   +2.724252e+02	   +1.244260e+05	   +2.915603e+02	   +2.825009e+00	   -6.609118e+01
   +2.021237e-01	   +1.009302e+02	   +9.989695e+04	   +2.724182e+02	   +1.244198e+05	   +2.915603e+02	   +2.835354e+00	   -6.608766e+01
   +2.033579e-01	   +1.009320e+02	   +9.988687e+04	   +2.724117e+02	   +1.244156e+05	   +2.915604e+02	   +2.841186e+00	   -6.608450e+01
   +2.045920e-01	   +1.009340e+02	   +9.988355e+04	   +2.724066e+02	   +1.244180e+05	   +2.915603e+02	   +2.832450e+00	   -6.608254e+01
   +2.058261e-01	   +1.009359e+02	   +9.988023e+04	   +2.724016e+02	   +1.244205e+05	   +2.915603e+02	   +2.823715e+00	   -6.608058e+01
   +2.070602e-01	   +1.009378e+02	   +9.987692e+04	   +2.723965e+02	   +1.244229e+05	   +2.915603e+02	   +2.814981e+00	   -6.607862e+01
   +2.082943e-01	   +1.009362e+02	   +9.987250e+04	   +2.723930e+02	   +1.244218e+05	   +2.915603e+02	   +2.815427e+00	   -6.607750e+01
   +2.095284e-01	   +1.009315e+02	   +9.986715e+04	   +2.723910e+02	   +1.244178e+05	   +2.915603e+02	   +2.823653e+00	   -6.607711e+01
   +2.107625e-01	   +1.009268e+02	   +9.986180e+04	   +2.723889e+02	   +1.244138e+05	   +2.915604e+02	   +2.831881e+00	   -6.607671e+01
   +2.119967e-01	   +1.009221e+02	   +9.985646e+04	   +2.723868e+02	   +1.244097e+05	   +2.915604e+02	   +2.840109e+00	   -6.607631e+01
   +2.132308e-01	   +1.009225e+02	   +9.985419e+04	   +2.723853e+02	   +1.244089e+05	   +2.915604e+02	   +2.841074e+00	   -6.607552e+01
   +2.144649e-01	   +1.009294e+02	   +9.985605e+04	   +2.723844e+02	   +1.244124e+05	   +2.915603e+02	   +2.832350e+00	   -6.607420e+01
   +2.156990e-01	   +1.009364e+02	   +9.985790e+04	   +2.723836e+02	   +1.244159e+05	   +2.915603e+02	   +2.823628e+00	   -6.607288e+01
   +2.169331e-01	   +1.009434e+02	   +9.985976e+04	   +2.723827e+02	   +1.244194e+05	   +2.915602e+02	   +2.814906e+00	   -6.607157e+01
   +2.181672e-01	   +1.009504e+02	   +9.986161e+04	   +2.723818e+02	   +1.244228e+05	   +2.915602e+02	   +2.806186e+00	   -6.607025e+01
   +2.194013e-01	   +1.009435e+02	   +9.986311e+04	   +2.723849e+02	   +1.244207e+05	   +2.915603e+02	   +2.813229e+00	   -6.607261e+01
   +2.206355e-01	   +1.009344e+02	   +9.986455e+04	   +2.723887e+02	   +1.244176e+05	   +2.915603e+02	   +2.822880e+00	   -6.607557e+01
   +2.218696e-01	   +1.009252e+02	   +9.986599e+04	   +2.723924e+02	   +1.244145e+05	   +2.915604e+02	   +2.832532e+00	   -6.607853e+01
   +2.231037e-01	   +1.009160e+02	   +9.986743e+04	   +2.723962e+02	   +1.244114e+05	   +2.915605e+02	   +2.842186e+00	   -6.608150e+01
   +2.243378e-01	   +1.009069e+02	   +9.986888e+04	   +2.723999e+02	   +1.244083e+05	   +2.915606e+02	   +2.851841e+00	   -6.608446e+01
   +2.255719e-01	   +1.009139e+02	   +9.987627e+04	   +2.724040e+02	   +1.244123e+05	   +2.915605e+02	   +2.844940e+00	   -6.608502e+01
   +2.268060e-01	   +1.009252e+02	   +9.988528e+04	   +2.724083e+02	   +1.244182e+05	   +2.915605e+02	   +2.833546e+00	   -6.608492e+01
   +2.280401e-01	   +1.009366e+02	   +9.989429e+04	   +2.724125e+02	   +1.244241e+05	   +2.915604e+02	   +2.822154e+00	   -6.608482e+01
   +2.292742e-01	   +1.009480e+02	   +9.990330e+04	   +2.724168e+02	   +1.244300e+05	   +2.915604e+02	   +2.810764e+00	   -6.608472e+01
   +2.305084e-01	   +1.009594e+02	   +9.991230e+04	   +2.724210e+02	   +1.244359e+05	   +2.915603e+02	   +2.799378e+00	   -6.608462e+01
   +2.317425e-01	   +1.009666e+02	   +9.992125e+04	   +2.724262e+02	   +1.244404e+05	   +2.915602e+02	   +2.791815e+00	   -6.608542e+01
   +2.329766e-01	   +1.009526e+02	   +9.992997e+04	   +2.724363e+02	   +1.244379e+05	   +2.915601e+02	   +2.803430e+00	   -6.609076e+01
   +2.342107e-01	   +1.009387e+02	   +9.993869e+04	   +2.724464e+02	   +1.244354e+05	   +2.915600e+02	   +2.815049e+00	   -6.609609e+01
   +2.354448e-01	   +1.009248e+02	   +9.994742e+04	   +2.724565e+02	   +1.244330e+05	   +2.915600e+02	   +2.826670e+00	   -6.610143e+01
   +2.366789e-01	   +1.009109e+02	   +9.995614e+04	   +2.724666e+02	   +1.244305e+05	   +2.915599e+02	   +2.838295e+00	   -6.610677e+01
   +2.379130e-01	   +1.008970e+02	   +9.996487e+04	   +2.724767e+02	   +1.244280e+05	   +2.915598e+02	   +2.849923e+00	   -6.611211e+01
   +2.391472e-01	   +1.008831e+02	   +9.997360e+04	   +2.724869e+02	   +1.244255e+05	   +2.915597e+02	   +2.861554e+00	   -6.611745e+01
   +2.403813e-01	   +1.008982e+02	   +9.998943e+04	   +2.724965e+02	   +1.244333e+05	   +2.915598e+02	   +2.849350e+00	   -6.611493e+01
   +2.416154e-01	   +1.009149e+02	   +1.000057e+05	   +2.725061e+02	   +1.244417e+05	   +2.915599e+02	   +2.835776e+00	   -6.611195e+01
   +2.428495e-01	   +1.009316e+02	   +1.000219e+05	   +2.725157e+02	   +1.244501e+05	   +2.915600e+02	   +2.822207e+00	   -6.610898e+01
   +2.440836e-01	   +1.009483e+02	   +1.000381e+05	   +2.725253e+02	   +1.244585e+05	   +2.915601e+02	   +2.808642e+00	   -6.610600e+01
   +2.453177e-01	   +1.009650e+02	   +1.000543e+05	   +2.725350e+02	   +1.244669e+05	   +2.915602e+02	   +2.795082e+00	   -6.610303e+01
   +2.465518e-01	   +1.009818e+02	   +1.000706e+05	   +2.725446e+02	   +1.244753e+05	   +2.915603e+02	   +2.781526e+00	   -6.610005e+01
   +2.477860e-01	   +1.009959e+02	   +1.000865e+05	   +2.725545e+02	   +1.244830e+05	   +2.915605e+02	   +2.770186e+00	   -6.609696e+01
   +2.490201e-01	   +1.009751e+02	   +1.000989e+05	   +2.725696e+02	   +1.244813e+05	   +2.915624e+02	   +2.789069e+00	   -6.609224e+01
   +2.502542e-01	   +1.009543e+02	   +1.001112e+05	   +2.725847e+02	   +1.244795e+05	   +2.915642e+02	   +2.807961e+00	   -6.608751e+01
   +2.514883e-01	   +1.009334e+02	   +1.001236e+05	   +2.725998e+02	   +1.244778e+05	   +2.915660e+02	   +2.826860e+00	   -6.608278e+01
   +2.527224e-01	   +1.009126e+02	   +1.001359e+05	   +2.726149e+02	   +1.244760e+05	   +2.915679e+02	   +2.845768e+00	   -6.607806e+01
   +2.539565e-01	   +1.008917e+02	   +1.001483e+05	   +2.726300e+02	   +1.244743e+05	   +2.915697e+02	   +2.864683e+00	   -6.607332e+01
   +2.551906e-01	   +1.008709e+02	   +1.001607e+05	   +2.726451e+02	   +1.244725e+05	   +2.915715e+02	   +2.883605e+00	   -6.606859e+01
   +2.564247e-01	   +1.008501e+02	   +1.001731e+05	   +2.726602e+02	   +1.244708e+05	   +2.915734e+02	   +2.902536e+00	   -6.606386e+01
   +2.576589e-01	   +1.008526e+02	   +1.001819e+05	   +2.726633e+02	   +1.244746e+05	   +2.915701e+02	   +2.886653e+00	   -6.604566e+01
   +2.588930e-01	   +1.008810e+02	   +1.001868e+05	   +2.726532e+02	   +1.244847e+05	   +2.915611e+02	   +2.832025e+00	   -6.601248e+01
   +2.601271e-01	   +1.009095e+02	   +1.001916e+05	   +2.726430e+02	   +1.244948e+05	   +2.915521e+02	   +2.777428e+00	   -6.597932e+01
   +2.613612e-01	   +1.009379e+02	   +1.001965e+05	   +2.726329e+02	   +1.245049e+05	   +2.915431e+02	   +2.722862e+00	   -6.594619e+01
   +2.625953e-01	   +1.009664e+02	   +1.002014e+05	   +2.726227e+02	   +1.245150e+05	   +2.915341e+02	   +2.668327e+00	   -6.591307e+01
   +2.638294e-01	   +1.009948e+02	   +1.002062e+05	   +2.726126e+02	   +1.245250e+05	   +2.915251e+02	   +2.613822e+00	   -6.587997e+01
   +2.650635e-01	   +1.010233e+02	   +1.002111e+05	   +2.726024e+02	   +1.245351e+05	   +2.915161e+02	   +2.559348e+00	   -6.584689e+01
   +2.662977e-01	   +1.010517e+02	   +1.002159e+05	   +2.725923e+02	   +1.245452e+05	   +2.915071e+02	   +2.504905e+00	   -6.581382e+01
   +2.675318e-01	   +1.010734e+02	   +1.002170e+05	   +2.725818e+02	   +1.245546e+05	   +2.915010e+02	   +2.460365e+00	   -6.577144e+01
   +2.687659e-01	   +1.010301e+02	   +1.001813e+05	   +2.725680e+02	   +1.245576e+05	   +2.915224e+02	   +2.510866e+00	   -6.563914e+01
   +2.700000e-01	   +1.009868e+02	   +1.001456e+05	   +2.725542e+02	   +1.245606e+05	   +2.915439e+02	   +2.561411e+00	   -6.550673e+01
