z	mom_ax	p	T	p_tot	T_tot	dS	alpha
   +1.157358e-01	   +1.019316e+02	   +1.233498e+05	   +2.891017e+02	   +1.270397e+05	   +2.915725e+02	   +1.945597e+00	   +1.050518e+01
   +1.169699e-01	   +1.012678e+02	   +1.235407e+05	   +2.891294e+02	   +1.271819e+05	   +2.915641e+02	   +1.598637e+00	   +1.064943e+01
   +1.182040e-01	   +1.006018e+02	   +1.237837e+05	   +2.891647e+02	   +1.273733e+05	   +2.915604e+02	   +1.156918e+00	   +1.076319e+01
   +1.194381e-01	   +1.009591e+02	   +1.236505e+05	   +2.891424e+02	   +1.272688e+05	   +2.915597e+02	   +1.388524e+00	   +1.072492e+01
   +1.206722e-01	   +1.014680e+02	   +1.234631e+05	   +2.891118e+02	   +1.271217e+05	   +2.915594e+02	   +1.717289e+00	   +1.066456e+01
   +1.219064e-01	   +1.012301e+02	   +1.235459e+05	   +2.891254e+02	   +1.271863e+05	   +2.915593e+02	   +1.572128e+00	   +1.069732e+01
   +1.231405e-01	   +1.008475e+02	   +1.236818e+05	   +2.891476e+02	   +1.272925e+05	   +2.915593e+02	   +1.333835e+00	   +1.074841e+01
   +1.243746e-01	   +1.010065e+02	   +1.236297e+05	   +2.891383e+02	   +1.272530e+05	   +2.915593e+02	   +1.422259e+00	   +1.072818e+01
   +1.256087e-01	   +1.012973e+02	   +1.235323e+05	   +2.891213e+02	   +1.271784e+05	   +2.915593e+02	   +1.589535e+00	   +1.069075e+01
   +1.268428e-01	   +1.011897e+02	   +1.235626e+05	   +2.891272e+02	   +1.272007e+05	   +2.915593e+02	   +1.539512e+00	   +1.070649e+01
   +1.280769e-01	   +1.009637e+02	   +1.236310e+05	   +2.891399e+02	   +1.272519e+05	   +2.915592e+02	   +1.424703e+00	   +1.073811e+01
   +1.293110e-01	   +1.010380e+02	   +1.236143e+05	   +2.891356e+02	   +1.272412e+05	   +2.915592e+02	   +1.448524e+00	   +1.074038e+01
   +1.305452e-01	   +1.012190e+02	   +1.235676e+05	   +2.891254e+02	   +1.272086e+05	   +2.915593e+02	   +1.521499e+00	   +1.073221e+01
   +1.317793e-01	   +1.011671e+02	   +1.235747e+05	   +2.891293e+02	   +1.272100e+05	   +2.915593e+02	   +1.518618e+00	   +1.067204e+01
   +1.330134e-01	   +1.010175e+02	   +1.236045e+05	   +2.891392e+02	   +1.272256e+05	   +2.915592e+02	   +1.483893e+00	   +1.058985e+01
   +1.342475e-01	   +1.011126e+02	   +1.235655e+05	   +2.891265e+02	   +1.272047e+05	   +2.915592e+02	   +1.530215e+00	   +1.090349e+01
   +1.354816e-01	   +1.032175e+02	   +1.234164e+05	   +2.890204e+02	   +1.272107e+05	   +2.915590e+02	   +1.508090e+00	   +1.065284e+01
   +1.367157e-01	   +1.084810e+02	   +1.231203e+05	   +2.887813e+02	   +1.272640e+05	   +2.915583e+02	   +1.366619e+00	   +9.264322e+00
   +1.379498e-01	   +1.155906e+02	   +1.225230e+05	   +2.884169e+02	   +1.271919e+05	   +2.915574e+02	   +1.494267e+00	   +7.587526e+00
   +1.391839e-01	   +1.214862e+02	   +1.220500e+05	   +2.881000e+02	   +1.271746e+05	   +2.915565e+02	   +1.499819e+00	   +5.992145e+00
   +1.404181e-01	   +1.266102e+02	   +1.216365e+05	   +2.878186e+02	   +1.271641e+05	   +2.915558e+02	   +1.491972e+00	   +4.459732e+00
   +1.416522e-01	   +1.307071e+02	   +1.212487e+05	   +2.875723e+02	   +1.271259e+05	   +2.915552e+02	   +1.548536e+00	   +2.915948e+00
   +1.428863e-01	   +1.346298e+02	   +1.208928e+05	   +2.873223e+02	   +1.271251e+05	   +2.915547e+02	   +1.518681e+00	   +1.323566e+00
   +1.441204e-01	   +1.384536e+02	   +1.205614e+05	   +2.870760e+02	   +1.271436e+05	   +2.915542e+02	   +1.444612e+00	   -2.584794e-01
   +1.453545e-01	   +1.415162e+02	   +1.201943e+05	   +2.868435e+02	   +1.271017e+05	   +2.915538e+02	   +1.506640e+00	   -2.061296e+00
   +1.465886e-01	   +1.444646e+02	   +1.198347e+05	   +2.866207e+02	   +1.270528e+05	   +2.915535e+02	   +1.585595e+00	   -3.834246e+00
   +1.478227e-01	   +1.467892e+02	   +1.195418e+05	   +2.864088e+02	   +1.270564e+05	   +2.915532e+02	   +1.545287e+00	   -5.625339e+00
   +1.490569e-01	   +1.490700e+02	   +1.192616e+05	   +2.862035e+02	   +1.270633e+05	   +2.915529e+02	   +1.498193e+00	   -7.367253e+00
   +1.502910e-01	   +1.512811e+02	   +1.188938e+05	   +2.859457e+02	   +1.270523e+05	   +2.915526e+02	   +1.480526e+00	   -9.468459e+00
   +1.515251e-01	   +1.534763e+02	   +1.185151e+05	   +2.856822e+02	   +1.270377e+05	   +2.915523e+02	   +1.469632e+00	   -1.160148e+01
   +1.527592e-01	   +1.552486e+02	   +1.181070e+05	   +2.853933e+02	   +1.270265e+05	   +2.915520e+02	   +1.443930e+00	   -1.400632e+01
   +1.539933e-01	   +1.566214e+02	   +1.176696e+05	   +2.850796e+02	   +1.270184e+05	   +2.915518e+02	   +1.404560e+00	   -1.667439e+01
   +1.552274e-01	   +1.578941e+02	   +1.172321e+05	   +2.847671e+02	   +1.270076e+05	   +2.915516e+02	   +1.370788e+00	   -1.932039e+01
   +1.564615e-01	   +1.579346e+02	   +1.167043e+05	   +2.844070e+02	   +1.269629e+05	   +2.915516e+02	   +1.397736e+00	   -2.224328e+01
   +1.576957e-01	   +1.579751e+02	   +1.161768e+05	   +2.840470e+02	   +1.269183e+05	   +2.915516e+02	   +1.424669e+00	   -2.516466e+01
   +1.589298e-01	   +1.576163e+02	   +1.155631e+05	   +2.836061e+02	   +1.268913e+05	   +2.915517e+02	   +1.386803e+00	   -2.812252e+01
   +1.601639e-01	   +1.569501e+02	   +1.148784e+05	   +2.830995e+02	   +1.268777e+05	   +2.915518e+02	   +1.298486e+00	   -3.112911e+01
   +1.613980e-01	   +1.561809e+02	   +1.141678e+05	   +2.825794e+02	   +1.268536e+05	   +2.915519e+02	   +1.228858e+00	   -3.414554e+01
   +1.626321e-01	   +1.542777e+02	   +1.132227e+05	   +2.819470e+02	   +1.267132e+05	   +2.915522e+02	   +1.374771e+00	   -3.703815e+01
   +1.638662e-01	   +1.523746e+02	   +1.122540e+05	   +2.812988e+02	   +1.265692e+05	   +2.915524e+02	   +1.524328e+00	   -4.000301e+01
   +1.651003e-01	   +1.500471e+02	   +1.112168e+05	   +2.805427e+02	   +1.264815e+05	   +2.915527e+02	   +1.491588e+00	   -4.275735e+01
   +1.663344e-01	   +1.475564e+02	   +1.101286e+05	   +2.797259e+02	   +1.264144e+05	   +2.915530e+02	   +1.384804e+00	   -4.548965e+01
   +1.675686e-01	   +1.443933e+02	   +1.089414e+05	   +2.788978e+02	   +1.262287e+05	   +2.915534e+02	   +1.524301e+00	   -4.805510e+01
   +1.688027e-01	   +1.406543e+02	   +1.076415e+05	   +2.780437e+02	   +1.259313e+05	   +2.915539e+02	   +1.891357e+00	   -5.051625e+01
   +1.700368e-01	   +1.371709e+02	   +1.063923e+05	   +2.771255e+02	   +1.257626e+05	   +2.915543e+02	   +1.918558e+00	   -5.277727e+01
   +1.712709e-01	   +1.339052e+02	   +1.051863e+05	   +2.761458e+02	   +1.257117e+05	   +2.915548e+02	   +1.633420e+00	   -5.486062e+01
   +1.725050e-01	   +1.299431e+02	   +1.038584e+05	   +2.752449e+02	   +1.253747e+05	   +2.915553e+02	   +2.010967e+00	   -5.674089e+01
   +1.737391e-01	   +1.257712e+02	   +1.024614e+05	   +2.743460e+02	   +1.249381e+05	   +2.915559e+02	   +2.604172e+00	   -5.858722e+01
   +1.749732e-01	   +1.224057e+02	   +1.015745e+05	   +2.735270e+02	   +1.249830e+05	   +2.915563e+02	   +2.101782e+00	   -6.007166e+01
   +1.762074e-01	   +1.184304e+02	   +1.005919e+05	   +2.728015e+02	   +1.247687e+05	   +2.915569e+02	   +2.232562e+00	   -6.152954e+01
   +1.774415e-01	   +1.133960e+02	   +9.971191e+04	   +2.722728e+02	   +1.244022e+05	   +2.915575e+02	   +2.805936e+00	   -6.305004e+01
   +1.786756e-01	   +1.055510e+02	   +9.984356e+04	   +2.723890e+02	   +1.244087e+05	   +2.915582e+02	   +2.854508e+00	   -6.499773e+01
   +1.799097e-01	   +1.021794e+02	   +1.000201e+05	   +2.725342e+02	   +1.244304e+05	   +2.915591e+02	   +2.881983e+00	   -6.579952e+01
   +1.811438e-01	   +1.009635e+02	   +1.001217e+05	   +2.725939e+02	   +1.244742e+05	   +2.915594e+02	   +2.811905e+00	   -6.609403e+01
   +1.823779e-01	   +1.008188e+02	   +1.001497e+05	   +2.725903e+02	   +1.245123e+05	   +2.915593e+02	   +2.720907e+00	   -6.613956e+01
   +1.836120e-01	   +1.009641e+02	   +1.000738e+05	   +2.725653e+02	   +1.244509e+05	   +2.915594e+02	   +2.848467e+00	   -6.610037e+01
   +1.848462e-01	   +1.009897e+02	   +1.000480e+05	   +2.725505e+02	   +1.244380e+05	   +2.915594e+02	   +2.869546e+00	   -6.609515e+01
   +1.860803e-01	   +1.008982e+02	   +1.000713e+05	   +2.725454e+02	   +1.244724e+05	   +2.915593e+02	   +2.786350e+00	   -6.612321e+01
   +1.873144e-01	   +1.009006e+02	   +1.000545e+05	   +2.725330e+02	   +1.244673e+05	   +2.915593e+02	   +2.790684e+00	   -6.612250e+01
   +1.885485e-01	   +1.009562e+02	   +1.000150e+05	   +2.725165e+02	   +1.244399e+05	   +2.915594e+02	   +2.844497e+00	   -6.610553e+01
   +1.897826e-01	   +1.009647e+02	   +9.999775e+04	   +2.725042e+02	   +1.244341e+05	   +2.915594e+02	   +2.850501e+00	   -6.610206e+01
   +1.910167e-01	   +1.009323e+02	   +9.999965e+04	   +2.724956e+02	   +1.244471e+05	   +2.915593e+02	   +2.815074e+00	   -6.611030e+01
   +1.922508e-01	   +1.009084e+02	   +9.999736e+04	   +2.724866e+02	   +1.244557e+05	   +2.915593e+02	   +2.789817e+00	   -6.611576e+01
   +1.934849e-01	   +1.009260e+02	   +9.997473e+04	   +2.724751e+02	   +1.244423e+05	   +2.915593e+02	   +2.813953e+00	   -6.610774e+01
   +1.947191e-01	   +1.009437e+02	   +9.995210e+04	   +2.724637e+02	   +1.244290e+05	   +2.915594e+02	   +2.838082e+00	   -6.609972e+01
   +1.959532e-01	   +1.009480e+02	   +9.993923e+04	   +2.724540e+02	   +1.244254e+05	   +2.915594e+02	   +2.840702e+00	   -6.609601e+01
   +1.971873e-01	   +1.009401e+02	   +9.993540e+04	   +2.724461e+02	   +1.244308e+05	   +2.915593e+02	   +2.823396e+00	   -6.609630e+01
   +1.984214e-01	   +1.009321e+02	   +9.993156e+04	   +2.724381e+02	   +1.244362e+05	   +2.915593e+02	   +2.806088e+00	   -6.609659e+01
   +1.996555e-01	   +1.009295e+02	   +9.992254e+04	   +2.724307e+02	   +1.244344e+05	   +2.915593e+02	   +2.805748e+00	   -6.609470e+01
   +2.008896e-01	   +1.009310e+02	   +9.990931e+04	   +2.724238e+02	   +1.244269e+05	   +2.915594e+02	   +2.819223e+00	   -6.609105e+01
   +2.021237e-01	   +1.009326e+02	   +9.989608e+04	   +2.724169e+02	   +1.244194e+05	   +2.915594e+02	   +2.832697e+00	   -6.608739e+01
   +2.033579e-01	   +1.009345e+02	   +9.988541e+04	   +2.724103e+02	   +1.244144e+05	   +2.915594e+02	   +2.840253e+00	   -6.608412e+01
   +2.045920e-01	   +1.009374e+02	   +9.988295e+04	   +2.724052e+02	   +1.244181e+05	   +2.915594e+02	   +2.828717e+00	   -6.608210e+01
   +2.058261e-01	   +1.009403e+02	   +9.988050e+04	   +2.724000e+02	   +1.244217e+05	   +2.915593e+02	   +2.817181e+00	   -6.608008e+01
   +2.070602e-01	   +1.009432e+02	   +9.987805e+04	   +2.723949e+02	   +1.244253e+05	   +2.915593e+02	   +2.805645e+00	   -6.607806e+01
   +2.082943e-01	   +1.009412e+02	   +9.987364e+04	   +2.723915e+02	   +1.244242e+05	   +2.915593e+02	   +2.806234e+00	   -6.607703e+01
   +2.095284e-01	   +1.009350e+02	   +9.986757e+04	   +2.723895e+02	   +1.244190e+05	   +2.915594e+02	   +2.817098e+00	   -6.607685e+01
   +2.107625e-01	   +1.009288e+02	   +9.986150e+04	   +2.723876e+02	   +1.244139e+05	   +2.915594e+02	   +2.827963e+00	   -6.607666e+01
   +2.119967e-01	   +1.009227e+02	   +9.985543e+04	   +2.723857e+02	   +1.244088e+05	   +2.915594e+02	   +2.838829e+00	   -6.607648e+01
   +2.132308e-01	   +1.009229e+02	   +9.985302e+04	   +2.723841e+02	   +1.244078e+05	   +2.915594e+02	   +2.840209e+00	   -6.607566e+01
   +2.144649e-01	   +1.009318e+02	   +9.985551e+04	   +2.723831e+02	   +1.244123e+05	   +2.915594e+02	   +2.828935e+00	   -6.607401e+01
   +2.156990e-01	   +1.009407e+02	   +9.985800e+04	   +2.723821e+02	   +1.244168e+05	   +2.915593e+02	   +2.817663e+00	   -6.607236e+01
   +2.169331e-01	   +1.009496e+02	   +9.986048e+04	   +2.723810e+02	   +1.244213e+05	   +2.915593e+02	   +2.806393e+00	   -6.607071e+01
   +2.181672e-01	   +1.009585e+02	   +9.986297e+04	   +2.723800e+02	   +1.244258e+05	   +2.915592e+02	   +2.795125e+00	   -6.606906e+01
   +2.194013e-01	   +1.009500e+02	   +9.986408e+04	   +2.723832e+02	   +1.244230e+05	   +2.915593e+02	   +2.803909e+00	   -6.607174e+01
   +2.206355e-01	   +1.009386e+02	   +9.986496e+04	   +2.723872e+02	   +1.244189e+05	   +2.915594e+02	   +2.816010e+00	   -6.607514e+01
   +2.218696e-01	   +1.009272e+02	   +9.986585e+04	   +2.723911e+02	   +1.244148e+05	   +2.915594e+02	   +2.828114e+00	   -6.607854e+01
   +2.231037e-01	   +1.009158e+02	   +9.986673e+04	   +2.723951e+02	   +1.244107e+05	   +2.915595e+02	   +2.840221e+00	   -6.608194e+01
   +2.243378e-01	   +1.009044e+02	   +9.986761e+04	   +2.723991e+02	   +1.244067e+05	   +2.915596e+02	   +2.852330e+00	   -6.608534e+01
   +2.255719e-01	   +1.009129e+02	   +9.987528e+04	   +2.724031e+02	   +1.244112e+05	   +2.915596e+02	   +2.844159e+00	   -6.608556e+01
   +2.268060e-01	   +1.009267e+02	   +9.988479e+04	   +2.724071e+02	   +1.244180e+05	   +2.915595e+02	   +2.830484e+00	   -6.608493e+01
   +2.280401e-01	   +1.009405e+02	   +9.989429e+04	   +2.724111e+02	   +1.244248e+05	   +2.915594e+02	   +2.816813e+00	   -6.608429e+01
   +2.292742e-01	   +1.009544e+02	   +9.990379e+04	   +2.724151e+02	   +1.244316e+05	   +2.915594e+02	   +2.803145e+00	   -6.608365e+01
   +2.305084e-01	   +1.009682e+02	   +9.991329e+04	   +2.724192e+02	   +1.244384e+05	   +2.915593e+02	   +2.789482e+00	   -6.608301e+01
   +2.317425e-01	   +1.009770e+02	   +9.992259e+04	   +2.724242e+02	   +1.244435e+05	   +2.915592e+02	   +2.780400e+00	   -6.608347e+01
   +2.329766e-01	   +1.009605e+02	   +9.993091e+04	   +2.724346e+02	   +1.244402e+05	   +2.915592e+02	   +2.794294e+00	   -6.608940e+01
   +2.342107e-01	   +1.009440e+02	   +9.993924e+04	   +2.724450e+02	   +1.244369e+05	   +2.915592e+02	   +2.808194e+00	   -6.609534e+01
   +2.354448e-01	   +1.009275e+02	   +9.994756e+04	   +2.724554e+02	   +1.244336e+05	   +2.915591e+02	   +2.822097e+00	   -6.610127e+01
   +2.366789e-01	   +1.009110e+02	   +9.995589e+04	   +2.724658e+02	   +1.244303e+05	   +2.915591e+02	   +2.836005e+00	   -6.610722e+01
   +2.379130e-01	   +1.008945e+02	   +9.996423e+04	   +2.724762e+02	   +1.244270e+05	   +2.915591e+02	   +2.849918e+00	   -6.611316e+01
   +2.391472e-01	   +1.008780e+02	   +9.997256e+04	   +2.724866e+02	   +1.244237e+05	   +2.915590e+02	   +2.863835e+00	   -6.611910e+01
   +2.403813e-01	   +1.008954e+02	   +9.998861e+04	   +2.724957e+02	   +1.244322e+05	   +2.915589e+02	   +2.848961e+00	   -6.611607e+01
   +2.416154e-01	   +1.009148e+02	   +1.000051e+05	   +2.725048e+02	   +1.244414e+05	   +2.915588e+02	   +2.832435e+00	   -6.611253e+01
   +2.428495e-01	   +1.009342e+02	   +1.000216e+05	   +2.725138e+02	   +1.244507e+05	   +2.915586e+02	   +2.815914e+00	   -6.610898e+01
   +2.440836e-01	   +1.009535e+02	   +1.000381e+05	   +2.725228e+02	   +1.244599e+05	   +2.915585e+02	   +2.799400e+00	   -6.610544e+01
   +2.453177e-01	   +1.009729e+02	   +1.000545e+05	   +2.725319e+02	   +1.244691e+05	   +2.915584e+02	   +2.782893e+00	   -6.610190e+01
   +2.465518e-01	   +1.009923e+02	   +1.000710e+05	   +2.725409e+02	   +1.244783e+05	   +2.915582e+02	   +2.766391e+00	   -6.609836e+01
   +2.477860e-01	   +1.010087e+02	   +1.000872e+05	   +2.725504e+02	   +1.244867e+05	   +2.915583e+02	   +2.752580e+00	   -6.609475e+01
   +2.490201e-01	   +1.009852e+02	   +1.000994e+05	   +2.725664e+02	   +1.244841e+05	   +2.915606e+02	   +2.775452e+00	   -6.609019e+01
   +2.502542e-01	   +1.009618e+02	   +1.001117e+05	   +2.725825e+02	   +1.244814e+05	   +2.915629e+02	   +2.798335e+00	   -6.608562e+01
   +2.514883e-01	   +1.009383e+02	   +1.001240e+05	   +2.725986e+02	   +1.244788e+05	   +2.915652e+02	   +2.821228e+00	   -6.608105e+01
   +2.527224e-01	   +1.009149e+02	   +1.001363e+05	   +2.726147e+02	   +1.244762e+05	   +2.915675e+02	   +2.844132e+00	   -6.607648e+01
   +2.539565e-01	   +1.008914e+02	   +1.001486e+05	   +2.726308e+02	   +1.244736e+05	   +2.915698e+02	   +2.867046e+00	   -6.607190e+01
   +2.551906e-01	   +1.008680e+02	   +1.001609e+05	   +2.726470e+02	   +1.244709e+05	   +2.915721e+02	   +2.889971e+00	   -6.606733e+01
   +2.564247e-01	   +1.008445e+02	   +1.001732e+05	   +2.726631e+02	   +1.244683e+05	   +2.915744e+02	   +2.912907e+00	   -6.606275e+01
   +2.576589e-01	   +1.008465e+02	   +1.001820e+05	   +2.726664e+02	   +1.244720e+05	   +2.915712e+02	   +2.897763e+00	   -6.604476e+01
   +2.588930e-01	   +1.008770e+02	   +1.001868e+05	   +2.726554e+02	   +1.244826e+05	   +2.915618e+02	   +2.840239e+00	   -6.601186e+01
   +2.601271e-01	   +1.009074e+02	   +1.001917e+05	   +2.726445e+02	   +1.244933e+05	   +2.915524e+02	   +2.782750e+00	   -6.597898e+01
   +2.613612e-01	   +1.009378e+02	   +1.001965e+05	   +2.726336e+02	   +1.245039e+05	   +2.915430e+02	   +2.725296e+00	   -6.594612e+01
   +2.625953e-01	   +1.009682e+02	   +1.002014e+05	   +2.726226e+02	   +1.245146e+05	   +2.915336e+02	   +2.667876e+00	   -6.591327e+01
   +2.638294e-01	   +1.009986e+02	   +1.002062e+05	   +2.726117e+02	   +1.245252e+05	   +2.915243e+02	   +2.610491e+00	   -6.588045e+01
   +2.650635e-01	   +1.010291e+02	   +1.002111e+05	   +2.726008e+02	   +1.245358e+05	   +2.915149e+02	   +2.553140e+00	   -6.584765e+01
   +2.662977e-01	   +1.010595e+02	   +1.002159e+05	   +2.725899e+02	   +1.245464e+05	   +2.915055e+02	   +2.495824e+00	   -6.581487e+01
   +2.675318e-01	   +1.010829e+02	   +1.002169e+05	   +2.725787e+02	   +1.245563e+05	   +2.914991e+02	   +2.448716e+00	   -6.577271e+01
   +2.687659e-01	   +1.010388e+02	   +1.001810e+05	   +2.725648e+02	   +1.245592e+05	   +2.915205e+02	   +2.499546e+00	   -6.564005e+01
   +2.700000e-01	   +1.009946e+02	   +1.001451e+05	   +2.725509e+02	   +1.245621e+05	   +2.915420e+02	   +2.550420e+00	   -6.550728e+01
