"Point",	"x_coord",	"y_coord",	"z_coord",	"u",	"v"
435,	+2.8198614660847887e-01,	-4.9057851822161068e-02,	+1.7874673156861454e-01,	0.5172410344827587,	0.4827589655172415
436,	+2.8304235800585725e-01,	-4.2542613802042037e-02,	+1.7701903668024316e-01,	0.5517231034482759,	0.4827589655172415
437,	+2.8391668351453442e-01,	-3.6251927859282912e-02,	+1.7504937727911088e-01,	0.5862051724137931,	0.4827589655172415
438,	+2.8453126531290235e-01,	-3.1062443605506859e-02,	+1.7329539251483683e-01,	0.6206872413793104,	0.4827589655172415
439,	+2.8501763213433096e-01,	-2.6227843740197501e-02,	+1.7147535907151293e-01,	0.6551693103448276,	0.4827589655172415
440,	+2.8540407252818983e-01,	-2.1621419369513246e-02,	+1.6957216311675793e-01,	0.6896513793103449,	0.4827589655172415
441,	+2.8570509534180505e-01,	-1.7192649792229831e-02,	+1.6754056286346039e-01,	0.7241334482758621,	0.4827589655172415
442,	+2.8593030675276959e-01,	-1.2918035463514511e-02,	+1.6527969371568491e-01,	0.7586155172413794,	0.4827589655172415
443,	+2.8608531762072431e-01,	-8.8455788207900954e-03,	+1.6262371813040016e-01,	0.7930975862068966,	0.4827589655172415
444,	+2.8617583951088865e-01,	-5.1467953769197480e-03,	+1.5939962411212308e-01,	0.8275796551724138,	0.4827589655172415
445,	+2.8621420284722421e-01,	-2.1393884267655117e-03,	+1.5546595378174066e-01,	0.8620617241379311,	0.4827589655172415
446,	+2.8622216628601060e-01,	-2.7670489146547941e-04,	+1.5084360058885710e-01,	0.8965437931034483,	0.4827589655172415
447,	+2.8622235953392761e-01,	-1.7950829547769238e-04,	+1.4539081572342880e-01,	0.9310258620689656,	0.4827589655172415
448,	+2.8621096214327657e-01,	-2.5750385991157687e-03,	+1.3879046715231252e-01,	0.9655079310344828,	0.4827589655172415
449,	+2.8615347567867377e-01,	-6.2917923163247321e-03,	+1.3499593329326381e-01,	0.9999900000000000,	0.4827589655172415
450,	+2.8874002267494692e-01,	-6.2937215478592497e-03,	+1.3499591379524931e-01,	0.0000100000000000,	0.5172410344827587
451,	+2.8865827685547352e-01,	-9.3152512015185433e-03,	+1.3784734617042840e-01,	0.0344920689655173,	0.5172410344827587
452,	+2.8857297619071554e-01,	-1.1660189956143464e-02,	+1.4255515077967645e-01,	0.0689741379310345,	0.5172410344827587
453,	+2.8850906371174817e-01,	-1.3145472177979390e-02,	+1.4611247556635210e-01,	0.1034562068965517,	0.5172410344827587
454,	+2.8844593657454559e-01,	-1.4463419638727919e-02,	+1.4916160482241661e-01,	0.1379382758620690,	0.5172410344827587
455,	+2.8836810898344134e-01,	-1.5938936489163245e-02,	+1.5208469157119095e-01,	0.1724203448275863,	0.5172410344827587
456,	+2.8826621961263171e-01,	-1.7685229646007695e-02,	+1.5499253388128414e-01,	0.2069024137931035,	0.5172410344827587
457,	+2.8812864021389872e-01,	-1.9799785176199847e-02,	+1.5793522809455779e-01,	0.2413844827586207,	0.5172410344827587
458,	+2.8794095779357742e-01,	-2.2363234331205798e-02,	+1.6089955628935676e-01,	0.2758665517241380,	0.5172410344827587
459,	+2.8768611842528097e-01,	-2.5431767792085676e-02,	+1.6382868768940848e-01,	0.3103486206896552,	0.5172410344827587
460,	+2.8734755990748373e-01,	-2.9007340806073392e-02,	+1.6668234020054101e-01,	0.3448306896551725,	0.5172410344827587
461,	+2.8690863229619273e-01,	-3.3067231188381049e-02,	+1.6944281115397414e-01,	0.3793127586206897,	0.5172410344827587
462,	+2.8634343752989466e-01,	-3.7648387027200234e-02,	+1.7213483098947288e-01,	0.4137948275862069,	0.5172410344827587
463,	+2.8551616795783519e-01,	-4.3479179374899896e-02,	+1.7493262698996903e-01,	0.4482768965517242,	0.5172410344827587
464,	+2.8453080399488379e-01,	-4.9519084695867209e-02,	+1.7767285017664686e-01,	0.4827589655172415,	0.5172410344827587
465,	+2.8460990966739008e-01,	-4.9062238538116490e-02,	+1.7874673634598606e-01,	0.5172410344827587,	0.5172410344827587
466,	+2.8565674558345311e-01,	-4.2545471221903455e-02,	+1.7701907497367109e-01,	0.5517231034482759,	0.5172410344827587
467,	+2.8652329007213362e-01,	-3.6253707517754002e-02,	+1.7504941327645002e-01,	0.5862051724137931,	0.5172410344827587
468,	+2.8713239170476434e-01,	-3.1063585560405442e-02,	+1.7329540611255123e-01,	0.6206872413793104,	0.5172410344827587
469,	+2.8761441623118050e-01,	-2.6228554554962199e-02,	+1.7147536045354148e-01,	0.6551693103448276,	0.5172410344827587
470,	+2.8799740312969702e-01,	-2.1621838932797503e-02,	+1.6957216396227509e-01,	0.6896513793103449,	0.5172410344827587
471,	+2.8829573347292003e-01,	-1.7192878534634765e-02,	+1.6754057065292874e-01,	0.7241334482758621,	0.5172410344827587
472,	+2.8851892860831174e-01,	-1.2918145964005038e-02,	+1.6527971042899448e-01,	0.7586155172413794,	0.5172410344827587
473,	+2.8867254977895696e-01,	-8.8456231331487181e-03,	+1.6262374170681737e-01,	0.7930975862068966,	0.5172410344827587
474,	+2.8876225781073106e-01,	-5.1468075097963585e-03,	+1.5939965072379686e-01,	0.8275796551724138,	0.5172410344827587
475,	+2.8880027299196553e-01,	-2.1393860355149994e-03,	+1.5546598013413382e-01,	0.8620617241379311,	0.5172410344827587
476,	+2.8880815945611704e-01,	-2.7669387353590626e-04,	+1.5084362418110511e-01,	0.8965437931034483,	0.5172410344827587
477,	+2.8880834429521463e-01,	-1.7949286031516796e-04,	+1.4539083403164671e-01,	0.9310258620689656,	0.5172410344827587
478,	+2.8879704093750885e-01,	-2.5750307826492192e-03,	+1.3879047621533511e-01,	0.9655079310344828,	0.5172410344827587
479,	+2.8874006443224742e-01,	-6.2918013512115846e-03,	+1.3499593329511883e-01,	0.9999900000000000,	0.5172410344827587
480,	+2.9132660080960965e-01,	-6.2937303521000444e-03,	+1.3499591379374765e-01,	0.0000100000000000,	0.5517231034482759
481,	+2.9124558264885986e-01,	-9.3153155607431700e-03,	+1.3784733659712078e-01,	0.0344920689655173,	0.5517231034482759
482,	+2.9116104202776649e-01,	-1.1660336025127283e-02,	+1.4255512718101901e-01,	0.0689741379310345,	0.5517231034482759
483,	+2.9109769965759458e-01,	-1.3145657789803308e-02,	+1.4611244637763979e-01,	0.1034562068965517,	0.5517231034482759
484,	+2.9103513747748588e-01,	-1.4463594670037083e-02,	+1.4916159569216317e-01,	0.1379382758620690,	0.5517231034482759
485,	+2.9095800639821484e-01,	-1.5939089719468533e-02,	+1.5208472248310043e-01,	0.1724203448275863,	0.5517231034482759
486,	+2.9085702608065911e-01,	-1.7685397622963200e-02,	+1.5499260561741096e-01,	0.2069024137931035,	0.5517231034482759
487,	+2.9072067009639424e-01,	-1.9800027768199162e-02,	+1.5793531763542135e-01,	0.2413844827586207,	0.5517231034482759
488,	+2.9053465279205892e-01,	-2.2363617961161590e-02,	+1.6089963805245705e-01,	0.2758665517241380,	0.5517231034482759
489,	+2.9028207172518239e-01,	-2.5432360367965687e-02,	+1.6382875140341699e-01,	0.3103486206896552,	0.5517231034482759
490,	+2.8994651066695193e-01,	-2.9008233125180180e-02,	+1.6668238569932547e-01,	0.3448306896551725,	0.5517231034482759
491,	+2.8951146518566873e-01,	-3.3068553263295608e-02,	+1.6944284124783945e-01,	0.3793127586206897,	0.5517231034482759
492,	+2.8895126278356115e-01,	-3.7650332874926355e-02,	+1.7213484407498014e-01,	0.4137948275862069,	0.5517231034482759
493,	+2.8813128812386946e-01,	-4.3482164108688437e-02,	+1.7493262605755058e-01,	0.4482768965517242,	0.5517231034482759
494,	+2.8715459515460473e-01,	-4.9523481474496027e-02,	+1.7767284460127600e-01,	0.4827589655172415,	0.5517231034482759
495,	+2.8723300756269793e-01,	-4.9066512385123578e-02,	+1.7874674299314999e-01,	0.5172410344827587,	0.5517231034482759
496,	+2.8827063308723999e-01,	-4.2548250389919912e-02,	+1.7701912707924086e-01,	0.5517231034482759,	0.5517231034482759
497,	+2.8912953291659943e-01,	-3.6255440005022038e-02,	+1.7504945687775528e-01,	0.5862051724137931,	0.5517231034482759
498,	+2.8973325050342769e-01,	-3.1064701400632212e-02,	+1.7329541738770243e-01,	0.6206872413793104,	0.5517231034482759
499,	+2.9021100961880580e-01,	-2.6229248691457551e-02,	+1.7147536195361140e-01,	0.6551693103448276,	0.5517231034482759
500,	+2.9059060435917911e-01,	-2.1622245615639461e-02,	+1.6957217016790496e-01,	0.6896513793103449,	0.5517231034482759
501,	+2.9088628986886722e-01,	-1.7193098315653098e-02,	+1.6754058455667756e-01,	0.7241334482758621,	0.5517231034482759
502,	+2.9110750417749243e-01,	-1.2918254223518721e-02,	+1.6527972807382213e-01,	0.7586155172413794,	0.5517231034482759
503,	+2.9125976013712807e-01,	-8.8456696785970557e-03,	+1.6262376225805344e-01,	0.7930975862068966,	0.5517231034482759
504,	+2.9134866873173965e-01,	-5.1468210324685472e-03,	+1.5939967498244678e-01,	0.8275796551724138,	0.5517231034482759
505,	+2.9138634188459434e-01,	-2.1393809512226069e-03,	+1.5546600636200297e-01,	0.8620617241379311,	0.5517231034482759
506,	+2.9139415260614898e-01,	-2.7668121561417476e-04,	+1.5084364816641127e-01,	0.8965437931034483,	0.5517231034482759
507,	+2.9139432904333606e-01,	-1.7948368449451473e-04,	+1.4539085087569459e-01,	0.9310258620689656,	0.5517231034482759
508,	+2.9138311784075899e-01,	-2.5750282701888288e-03,	+1.3879048384930526e-01,	0.9655079310344828,	0.5517231034482759
509,	+2.9132664219643006e-01,	-6.2918101468909093e-03,	+1.3499593329676898e-01,	0.9999900000000000,	0.5517231034482759
510,	+2.9391316823843572e-01,	-6.2937389250608353e-03,	+1.3499591379249709e-01,	0.0000100000000000,	0.5862051724137931
511,	+2.9383286546789289e-01,	-9.3153647435840741e-03,	+1.3784732957257190e-01,	0.0344920689655173,	0.5862051724137931
512,	+2.9374907187396110e-01,	-1.1660463325386037e-02,	+1.4255510458554851e-01,	0.0689741379310345,	0.5862051724137931
513,	+2.9368628869208097e-01,	-1.3145848031049564e-02,	+1.4611241132131639e-01,	0.1034562068965517,	0.5862051724137931
514,	+2.9362428132297502e-01,	-1.4463778979039794e-02,	+1.4916158002627536e-01,	0.1379382758620690,	0.5862051724137931
515,	+2.9354783516358779e-01,	-1.5939239606593630e-02,	+1.5208475239410438e-01,	0.1724203448275863,	0.5862051724137931
516,	+2.9344774846913596e-01,	-1.7685553133762303e-02,	+1.5499268108536124e-01,	0.2069024137931035,	0.5862051724137931
517,	+2.9331259434028911e-01,	-1.9800258869003322e-02,	+1.5793540609419637e-01,	0.2413844827586207,	0.5862051724137931
518,	+2.9312821243978593e-01,	-2.2363994851853284e-02,	+1.6089970920026370e-01,	0.2758665517241380,	0.5862051724137931
519,	+2.9287785006654604e-01,	-2.5432941820076122e-02,	+1.6382880432027225e-01,	0.3103486206896552,	0.5862051724137931
520,	+2.9254523458097798e-01,	-2.9009100866979512e-02,	+1.6668243071368902e-01,	0.3448306896551725,	0.5862051724137931
521,	+2.9211400410323551e-01,	-3.3069833698930420e-02,	+1.6944288249980721e-01,	0.3793127586206897,	0.5862051724137931
522,	+2.9155870687617491e-01,	-3.7652222542055649e-02,	+1.7213486499012021e-01,	0.4137948275862069,	0.5862051724137931
523,	+2.9074589954939450e-01,	-4.3485070254680243e-02,	+1.7493262367351142e-01,	0.4482768965517242,	0.5862051724137931
524,	+2.8977772703756544e-01,	-4.9527763070980481e-02,	+1.7767283733396305e-01,	0.4827589655172415,	0.5862051724137931
525,	+2.8985545846601479e-01,	-4.9070672765308021e-02,	+1.7874675101599158e-01,	0.5172410344827587,	0.5862051724137931
526,	+2.9088403406845342e-01,	-4.2550950877211592e-02,	+1.7701918917087014e-01,	0.5517231034482759,	0.5862051724137931
527,	+2.9173542200921893e-01,	-3.6257123640171543e-02,	+1.7504950522843438e-01,	0.5862051724137931,	0.5862051724137931
528,	+2.9233384917225469e-01,	-3.1065788132552279e-02,	+1.7329542572952611e-01,	0.6206872413793104,	0.5862051724137931
529,	+2.9280741762801937e-01,	-2.6229923301170448e-02,	+1.7147536269507291e-01,	0.6551693103448276,	0.5862051724137931
530,	+2.9318367980401810e-01,	-2.1622637342230751e-02,	+1.6957217983892175e-01,	0.6896513793103449,	0.5862051724137931
531,	+2.9347676679032653e-01,	-1.7193307508315613e-02,	+1.6754060236504581e-01,	0.7241334482758621,	0.5862051724137931
532,	+2.9369603476982203e-01,	-1.2918358306312973e-02,	+1.6527974520826505e-01,	0.7586155172413794,	0.5862051724137931
533,	+2.9384694933158428e-01,	-8.8457164540618662e-03,	+1.6262377891814944e-01,	0.7930975862068966,	0.5862051724137931
534,	+2.9393507248942496e-01,	-5.1468347662365493e-03,	+1.5939969580739133e-01,	0.8275796551724138,	0.5862051724137931
535,	+2.9397240955642245e-01,	-2.1393734180609573e-03,	+1.5546603097328099e-01,	0.8620617241379311,	0.5862051724137931
536,	+2.9398014573596187e-01,	-2.7666766232437739e-04,	+1.5084367109420693e-01,	0.8965437931034483,	0.5862051724137931
537,	+2.9398031377879491e-01,	-1.7948053305788316e-04,	+1.4539086548018323e-01,	0.9310258620689656,	0.5862051724137931
538,	+2.9396919290665857e-01,	-2.5750306379899320e-03,	+1.3879048984024089e-01,	0.9655079310344828,	0.5862051724137931
539,	+2.9391320926128767e-01,	-6.2918187117476489e-03,	+1.3499593329817858e-01,	0.9999900000000000,	0.5862051724137931
540,	+2.9649972524143725e-01,	-6.2937472747768147e-03,	+1.3499591379152356e-01,	0.0000100000000000,	0.6206872413793104
541,	+2.9642012588900546e-01,	-9.3153995509517619e-03,	+1.3784732523555854e-01,	0.0344920689655173,	0.6206872413793104
542,	+2.9633706672899718e-01,	-1.1660570415982592e-02,	+1.4255508435669753e-01,	0.0689741379310345,	0.6206872413793104
543,	+2.9627483232188873e-01,	-1.3146036655737717e-02,	+1.4611237331305427e-01,	0.1034562068965517,	0.6206872413793104
544,	+2.9621336981930252e-01,	-1.4463968220356446e-02,	+1.4916155930338806e-01,	0.1379382758620690,	0.6206872413793104
545,	+2.9613759699209841e-01,	-1.5939387796425959e-02,	+1.5208477891313832e-01,	0.1724203448275863,	0.6206872413793104
546,	+2.9603838868764148e-01,	-1.7685701165985654e-02,	+1.5499275439993257e-01,	0.2069024137931035,	0.6206872413793104
547,	+2.9590441547070095e-01,	-1.9800482229516324e-02,	+1.5793548776790314e-01,	0.2413844827586207,	0.6206872413793104
548,	+2.9572164029569870e-01,	-2.2364365033798503e-02,	+1.6089976690598456e-01,	0.2758665517241380,	0.6206872413793104
549,	+2.9547345823437487e-01,	-2.5433510128850107e-02,	+1.6382884506168688e-01,	0.3103486206896552,	0.6206872413793104
550,	+2.9514373783473385e-01,	-2.9009942069587957e-02,	+1.6668247275753104e-01,	0.3448306896551725,	0.6206872413793104
551,	+2.9471625695667869e-01,	-3.3071071432721449e-02,	+1.6944293031222893e-01,	0.3793127586206897,	0.6206872413793104
552,	+2.9416578009937250e-01,	-3.7654054819459631e-02,	+1.7213488979445768e-01,	0.4137948275862069,	0.6206872413793104
553,	+2.9336001610097012e-01,	-4.3487896048627607e-02,	+1.7493261843879199e-01,	0.4482768965517242,	0.6206872413793104
554,	+2.9240021762293744e-01,	-4.9531928121968716e-02,	+1.7767282857052477e-01,	0.4827589655172415,	0.6206872413793104
555,	+2.9247727997622841e-01,	-4.9074718542840345e-02,	+1.7874675989499711e-01,	0.5172410344827587,	0.6206872413793104
556,	+2.9349696164440764e-01,	-4.2553571866350740e-02,	+1.7701925722338530e-01,	0.5517231034482759,	0.6206872413793104
557,	+2.9434096699611534e-01,	-3.6258756396813419e-02,	+1.7504955531410443e-01,	0.5862051724137931,	0.6206872413793104
558,	+2.9493419494397866e-01,	-3.1066842421203909e-02,	+1.7329543047318383e-01,	0.6206872413793104,	0.6206872413793104
559,	+2.9540364542501679e-01,	-2.6230575253572187e-02,	+1.7147536173238717e-01,	0.6551693103448276,	0.6206872413793104
560,	+2.9577663293925066e-01,	-2.1623011832818326e-02,	+1.6957219096117379e-01,	0.6896513793103449,	0.6206872413793104
561,	+2.9606716642676745e-01,	-1.7193504334206380e-02,	+1.6754062173353962e-01,	0.7241334482758621,	0.6206872413793104
562,	+2.9628452165486574e-01,	-1.2918456132131374e-02,	+1.6527976029431990e-01,	0.7586155172413794,	0.6206872413793104
563,	+2.9643411798024472e-01,	-8.8457613220948358e-03,	+1.6262379075698441e-01,	0.7930975862068966,	0.6206872413793104
564,	+2.9652146929324774e-01,	-5.1468474432363543e-03,	+1.5939971205025860e-01,	0.8275796551724138,	0.6206872413793104
565,	+2.9655847603781016e-01,	-2.1393636581110171e-03,	+1.5546605239749356e-01,	0.8620617241379311,	0.6206872413793104
566,	+2.9656613884541377e-01,	-2.7665395383584854e-04,	+1.5084369144696153e-01,	0.8965437931034483,	0.6206872413793104
567,	+2.9656629850210603e-01,	-1.7948311700497930e-04,	+1.4539087704164216e-01,	0.9310258620689656,	0.6206872413793104
568,	+2.9655526618730543e-01,	-2.5750374211856554e-03,	+1.3879049397162918e-01,	0.9655079310344828,	0.6206872413793104
569,	+2.9649976590666255e-01,	-6.2918270537995116e-03,	+1.3499593329931309e-01,	0.9999900000000000,	0.6206872413793104
570,	+2.9908627208894595e-01,	-6.2937554089375434e-03,	+1.3499591379085299e-01,	0.0000100000000000,	0.6551693103448276
571,	+2.9900736446870568e-01,	-9.3154207826823474e-03,	+1.3784732372483888e-01,	0.0344920689655173,	0.6551693103448276
572,	+2.9892502755803108e-01,	-1.1660655853751705e-02,	+1.4255506785789371e-01,	0.0689741379310345,	0.6551693103448276
573,	+2.9886333200166548e-01,	-1.3146217414321915e-02,	+1.4611233526857836e-01,	0.1034562068965517,	0.6551693103448276
574,	+2.9880240461575591e-01,	-1.4464158044029712e-02,	+1.4916153500218512e-01,	0.1379382758620690,	0.6551693103448276
575,	+2.9872729353712923e-01,	-1.5939535929380518e-02,	+1.5208479964914384e-01,	0.1724203448275863,	0.6551693103448276
576,	+2.9862894857980082e-01,	-1.7685846700138584e-02,	+1.5499281967590611e-01,	0.2069024137931035,	0.6551693103448276
577,	+2.9849613592557389e-01,	-1.9800701590404698e-02,	+1.5793555695354683e-01,	0.2413844827586207,	0.6551693103448276
578,	+2.9831493979595580e-01,	-2.2364728521877573e-02,	+1.6089980834282347e-01,	0.2758665517241380,	0.6551693103448276
579,	+2.9806890084871474e-01,	-2.5434063251181929e-02,	+1.6382887224937406e-01,	0.3103486206896552,	0.6551693103448276
580,	+2.9774202640036296e-01,	-2.9010754736326760e-02,	+1.6668250934474879e-01,	0.3448306896551725,	0.6551693103448276
581,	+2.9731823138175312e-01,	-3.3072265351025636e-02,	+1.6944298008744904e-01,	0.3793127586206897,	0.6551693103448276
582,	+2.9677249239131931e-01,	-3.7655828422310300e-02,	+1.7213491454755034e-01,	0.4137948275862069,	0.6551693103448276
583,	+2.9597365117001584e-01,	-4.3490639608644167e-02,	+1.7493260895433010e-01,	0.4482768965517242,	0.6551693103448276
584,	+2.9502208427555382e-01,	-4.9535975089850748e-02,	+1.7767281850677863e-01,	0.4827589655172415,	0.6551693103448276
585,	+2.9509848909074710e-01,	-4.9078648412751467e-02,	+1.7874676911065193e-01,	0.5172410344827587,	0.6551693103448276
586,	+2.9610942848276794e-01,	-4.2556112430551560e-02,	+1.7701932721160527e-01,	0.5517231034482759,	0.6551693103448276
587,	+2.9694617719194361e-01,	-3.6260336180547720e-02,	+1.7504960412037848e-01,	0.5862051724137931,	0.6551693103448276
588,	+2.9753429480237908e-01,	-3.1067860888371514e-02,	+1.7329543095383934e-01,	0.6206872413793104,	0.6551693103448276
589,	+2.9799969799793297e-01,	-2.6231201392111363e-02,	+1.7147535812001821e-01,	0.6551693103448276,	0.6551693103448276
590,	+2.9836946712000950e-01,	-2.1623366793180089e-02,	+1.6957220152051078e-01,	0.6896513793103449,	0.6551693103448276
591,	+2.9865749089204646e-01,	-1.7193687007653453e-02,	+1.6754064031766655e-01,	0.7241334482758621,	0.6551693103448276
592,	+2.9887296605831648e-01,	-1.2918545617586045e-02,	+1.6527977179398642e-01,	0.7586155172413794,	0.6551693103448276
593,	+2.9902126667966517e-01,	-8.8458021442145863e-03,	+1.6262379684444045e-01,	0.7930975862068966,	0.6551693103448276
594,	+2.9910785934542145e-01,	-5.1468577953932377e-03,	+1.5939972256267462e-01,	0.8275796551724138,	0.6551693103448276
595,	+2.9914454135805990e-01,	-2.1393518934289782e-03,	+1.5546606906415480e-01,	0.8620617241379311,	0.6551693103448276
596,	+2.9915213193435969e-01,	-2.7664083030671009e-04,	+1.5084370770713434e-01,	0.8965437931034483,	0.6551693103448276
597,	+2.9915228321376131e-01,	-1.7949114733037421e-04,	+1.4539088475660836e-01,	0.9310258620689656,	0.6551693103448276
598,	+2.9914133773299434e-01,	-2.5750481548828873e-03,	+1.3879049602696591e-01,	0.9655079310344828,	0.6551693103448276
599,	+2.9908631240272182e-01,	-6.2918351807188860e-03,	+1.3499593330013782e-01,	0.9999900000000000,	0.6551693103448276
600,	+3.0167280904202820e-01,	-6.2937633349046500e-03,	+1.3499591379051110e-01,	0.0000100000000000,	0.6896513793103449
601,	+3.0159458174443210e-01,	-9.3154292375873440e-03,	+1.3784732517914550e-01,	0.0344920689655173,	0.6896513793103449
602,	+3.0151295529315769e-01,	-1.1660718193408734e-02,	+1.4255505645254529e-01,	0.0689741379310345,	0.6896513793103449
603,	+3.0145178913625292e-01,	-1.3146384053876848e-02,	+1.4611230010365525e-01,	0.1034562068965517,	0.6896513793103449
604,	+3.0139138730514875e-01,	-1.4464344095767304e-02,	+1.4916150860140107e-01,	0.1379382758620690,	0.6896513793103449
605,	+3.0131692639543767e-01,	-1.5939685640686287e-02,	+1.5208481221108153e-01,	0.1724203448275863,	0.6896513793103449
606,	+3.0121942992610501e-01,	-1.7685994710016646e-02,	+1.5499287102806394e-01,	0.2069024137931035,	0.6896513793103449
607,	+3.0108775805940458e-01,	-1.9800920682628502e-02,	+1.5793560794813272e-01,	0.2413844827586207,	0.6896513793103449
608,	+3.0090811425917829e-01,	-2.2365085316150134e-02,	+1.6089983068399055e-01,	0.2758665517241380,	0.6896513793103449
609,	+3.0066418237169779e-01,	-2.5434599121651625e-02,	+1.6382888450505370e-01,	0.3103486206896552,	0.6896513793103449
610,	+3.0034010604606454e-01,	-2.9011536837519027e-02,	+1.6668253798924121e-01,	0.3448306896551725,	0.6896513793103449
611,	+2.9991993475376549e-01,	-3.3073414291745422e-02,	+1.6944302722780896e-01,	0.3793127586206897,	0.6896513793103449
612,	+2.9937885335173098e-01,	-3.7657541993969111e-02,	+1.7213493530895219e-01,	0.4137948275862069,	0.6896513793103449
613,	+2.9858681769294865e-01,	-4.3493298941254831e-02,	+1.7493259382106252e-01,	0.4482768965517242,	0.6896513793103449
614,	+2.9764334377185842e-01,	-4.9539902271716119e-02,	+1.7767280733854290e-01,	0.4827589655172415,	0.6896513793103449
615,	+2.9771910223091169e-01,	-4.9082460909624134e-02,	+1.7874677814344064e-01,	0.5172410344827587,	0.6896513793103449
616,	+2.9872144682061502e-01,	-4.2558571539285724e-02,	+1.7701939511034537e-01,	0.5517231034482759,	0.6896513793103449
617,	+2.9955106159398570e-01,	-3.6261860832465770e-02,	+1.7504964863286801e-01,	0.5862051724137931,	0.6896513793103449
618,	+3.0013415549289024e-01,	-3.1068840114822735e-02,	+1.7329542650665875e-01,	0.6206872413793104,	0.6896513793103449
619,	+3.0059558016444177e-01,	-2.6231798535562449e-02,	+1.7147535091243360e-01,	0.6551693103448276,	0.6896513793103449
620,	+3.0096218558664634e-01,	-2.1623699915375556e-02,	+1.6957220950278531e-01,	0.6896513793103449,	0.6896513793103449
621,	+3.0124774222764061e-01,	-1.7193853736108208e-02,	+1.6754065577293714e-01,	0.7241334482758621,	0.6896513793103449
622,	+3.0146136916387317e-01,	-1.2918624676327942e-02,	+1.6527977816927031e-01,	0.7586155172413794,	0.6896513793103449
623,	+3.0160839600595279e-01,	-8.8458367809710337e-03,	+1.6262379625040746e-01,	0.7930975862068966,	0.6896513793103449
624,	+3.0169424284122126e-01,	-5.1468645544435788e-03,	+1.5939972619626896e-01,	0.8275796551724138,	0.6896513793103449
625,	+3.0173060554546122e-01,	-2.1393383460572499e-03,	+1.5546607940277393e-01,	0.8620617241379311,	0.6896513793103449
626,	+3.0173812500265185e-01,	-2.7662903189277268e-04,	+1.5084371835718285e-01,	0.8965437931034483,	0.6896513793103449
627,	+3.0173826791423092e-01,	-1.7950433503047638e-04,	+1.4539088782163292e-01,	0.9310258620689656,	0.6896513793103449
628,	+3.0172740759229488e-01,	-2.5750623741665839e-03,	+1.3879049578975827e-01,	0.9655079310344828,	0.6896513793103449
629,	+3.0167284901037361e-01,	-6.2918430998505272e-03,	+1.3499593330061804e-01,	0.9999900000000000,	0.6896513793103449
630,	+3.0425933635287838e-01,	-6.2937710597284749e-03,	+1.3499591379052378e-01,	0.0000100000000000,	0.7241334482758621
631,	+3.0418177823536285e-01,	-9.3154257135037062e-03,	+1.3784732973718006e-01,	0.0344920689655173,	0.7241334482758621
632,	+3.0410085083481331e-01,	-1.1660755987654226e-02,	+1.4255505150402337e-01,	0.0689741379310345,	0.7241334482758621
633,	+3.0404020508280000e-01,	-1.3146530318271045e-02,	+1.4611227073407013e-01,	0.1034562068965517,	0.7241334482758621
634,	+3.0398031942621617e-01,	-1.4464522017174231e-02,	+1.4916148157981543e-01,	0.1379382758620690,	0.7241334482758621
635,	+3.0390649710955542e-01,	-1.5939838560672083e-02,	+1.5208481420795031e-01,	0.1724203448275863,	0.7241334482758621
636,	+3.0380983444658388e-01,	-1.7686150163076446e-02,	+1.5499290257121837e-01,	0.2069024137931035,	0.7241334482758621
637,	+3.0367928414677470e-01,	-1.9801143227968360e-02,	+1.5793563504869113e-01,	0.2413844827586207,	0.7241334482758621
638,	+3.0350116689142642e-01,	-2.2365435402644802e-02,	+1.6089983110271694e-01,	0.2758665517241380,	0.7241334482758621
639,	+3.0325930711422328e-01,	-2.5435115653696293e-02,	+1.6382888045045860e-01,	0.3103486206896552,	0.7241334482758621
640,	+3.0293798234471347e-01,	-2.9012286312201995e-02,	+1.6668255620491193e-01,	0.3448306896551725,	0.7241334482758621
641,	+3.0252137419856684e-01,	-3.3074517046823612e-02,	+1.6944306713564902e-01,	0.3793127586206897,	0.7241334482758621
642,	+3.0198487225613313e-01,	-3.7659194109673347e-02,	+1.7213494813821459e-01,	0.4137948275862069,	0.7241334482758621
643,	+3.0119952817030082e-01,	-4.3495871947117140e-02,	+1.7493257163992423e-01,	0.4482768965517242,	0.7241334482758621
644,	+3.0026401232454664e-01,	-4.9543707807813905e-02,	+1.7767279526163604e-01,	0.4827589655172415,	0.7241334482758621
645,	+3.0033913526612804e-01,	-4.9086154415802399e-02,	+1.7874678647384751e-01,	0.5172410344827587,	0.7241334482758621
646,	+3.0133302848254595e-01,	-4.2560948063594804e-02,	+1.7701945689441764e-01,	0.5517231034482759,	0.7241334482758621
647,	+3.0215562889552966e-01,	-3.6263328132469533e-02,	+1.7504968583718350e-01,	0.5862051724137931,	0.7241334482758621
648,	+3.0273378353266800e-01,	-3.1069776642433801e-02,	+1.7329541646681079e-01,	0.6206872413793104,	0.7241334482758621
649,	+3.0319129657896615e-01,	-2.6232363479313011e-02,	+1.7147533916410468e-01,	0.6551693103448276,	0.7241334482758621
650,	+3.0355479146959319e-01,	-2.1624008878469138e-02,	+1.6957221289385388e-01,	0.6896513793103449,	0.7241334482758621
651,	+3.0383792240571533e-01,	-1.7194002720516802e-02,	+1.6754066575486737e-01,	0.7241334482758621,	0.7241334482758621
652,	+3.0404973211502062e-01,	-1.2918691219217019e-02,	+1.6527977788218678e-01,	0.7586155172413794,	0.7241334482758621
