#axial coordinate,	p,	T,	p_t,	T_t,	ds,	alpha,	Mach,	flux
   +4.790791e-02	   +1.012161e+05	   +2.854349e+02	   +1.052684e+05	   +2.886990e+02	   -5.901273e+03	   -2.499631e-14	   +2.391551e-01	   +1.000577e+02
   +4.813814e-02	   +1.012261e+05	   +2.854439e+02	   +1.052676e+05	   +2.886990e+02	   -5.901270e+03	   -1.753239e-14	   +2.388218e-01	   +9.992635e+01
   +4.836837e-02	   +1.012362e+05	   +2.854529e+02	   +1.052668e+05	   +2.886990e+02	   -5.901267e+03	   -1.004882e-14	   +2.384877e-01	   +9.979501e+01
   +4.859860e-02	   +1.012463e+05	   +2.854619e+02	   +1.052660e+05	   +2.886990e+02	   -5.901264e+03	   -2.545522e-15	   +2.381527e-01	   +9.966367e+01
   +4.882883e-02	   +1.012572e+05	   +2.854701e+02	   +1.052669e+05	   +2.886990e+02	   -5.901265e+03	   +4.148181e-16	   +2.378467e-01	   +9.954490e+01
   +4.905906e-02	   +1.012685e+05	   +2.854778e+02	   +1.052691e+05	   +2.886990e+02	   -5.901270e+03	   +3.017522e-16	   +2.375601e-01	   +9.943461e+01
   +4.928929e-02	   +1.012798e+05	   +2.854855e+02	   +1.052712e+05	   +2.886990e+02	   -5.901275e+03	   +1.884376e-16	   +2.372729e-01	   +9.932432e+01
   +4.951952e-02	   +1.012906e+05	   +2.854949e+02	   +1.052706e+05	   +2.886990e+02	   -5.901273e+03	   -7.856000e-15	   +2.369224e-01	   +9.918656e+01
   +4.974975e-02	   +1.013008e+05	   +2.855063e+02	   +1.052668e+05	   +2.886990e+02	   -5.901261e+03	   -2.556939e-14	   +2.364949e-01	   +9.901546e+01
   +4.997998e-02	   +1.013262e+05	   +2.855229e+02	   +1.052724e+05	   +2.886990e+02	   -5.901275e+03	   +6.735411e-13	   +2.358734e-01	   +9.877716e+01
   +5.021021e-02	   +1.013239e+05	   +2.855237e+02	   +1.052690e+05	   +2.886990e+02	   -5.901266e+03	   +3.377751e-13	   +2.358456e-01	   +9.876315e+01
   +5.044044e-02	   +1.013258e+05	   +2.855241e+02	   +1.052705e+05	   +2.886990e+02	   -5.901270e+03	   +4.528716e-13	   +2.358296e-01	   +9.875830e+01
   +5.067067e-02	   +1.013237e+05	   +2.855236e+02	   +1.052689e+05	   +2.886990e+02	   -5.901266e+03	   +2.759116e-13	   +2.358465e-01	   +9.876345e+01
   +5.090090e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +4.109151e-13	   +2.358360e-01	   +9.876028e+01
   +5.113113e-02	   +1.013257e+05	   +2.855241e+02	   +1.052705e+05	   +2.886990e+02	   -5.901270e+03	   +4.775038e-13	   +2.358303e-01	   +9.875853e+01
   +5.136136e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +3.751004e-13	   +2.358360e-01	   +9.876029e+01
   +5.159159e-02	   +1.013243e+05	   +2.855238e+02	   +1.052694e+05	   +2.886990e+02	   -5.901267e+03	   +2.727007e-13	   +2.358418e-01	   +9.876205e+01
   +5.182182e-02	   +1.013245e+05	   +2.855238e+02	   +1.052696e+05	   +2.886990e+02	   -5.901267e+03	   +1.980159e-13	   +2.358398e-01	   +9.876145e+01
   +5.205205e-02	   +1.013249e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.278618e-13	   +2.358365e-01	   +9.876047e+01
   +5.228228e-02	   +1.013253e+05	   +2.855240e+02	   +1.052702e+05	   +2.886990e+02	   -5.901269e+03	   +5.770629e-14	   +2.358333e-01	   +9.875948e+01
   +5.251251e-02	   +1.013254e+05	   +2.855240e+02	   +1.052702e+05	   +2.886990e+02	   -5.901269e+03	   +6.833497e-14	   +2.358330e-01	   +9.875940e+01
   +5.274274e-02	   +1.013252e+05	   +2.855240e+02	   +1.052700e+05	   +2.886990e+02	   -5.901269e+03	   +1.361413e-13	   +2.358347e-01	   +9.875995e+01
   +5.297297e-02	   +1.013249e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.039469e-13	   +2.358365e-01	   +9.876050e+01
   +5.320320e-02	   +1.013247e+05	   +2.855239e+02	   +1.052697e+05	   +2.886990e+02	   -5.901268e+03	   +2.717516e-13	   +2.358383e-01	   +9.876105e+01
   +5.343343e-02	   +1.013246e+05	   +2.855238e+02	   +1.052696e+05	   +2.886990e+02	   -5.901267e+03	   +3.336943e-13	   +2.358395e-01	   +9.876142e+01
   +5.366366e-02	   +1.013247e+05	   +2.855239e+02	   +1.052697e+05	   +2.886990e+02	   -5.901268e+03	   +3.738695e-13	   +2.358385e-01	   +9.876111e+01
   +5.389389e-02	   +1.013248e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +4.140451e-13	   +2.358374e-01	   +9.876080e+01
   +5.412412e-02	   +1.013249e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +4.542209e-13	   +2.358364e-01	   +9.876050e+01
   +5.435435e-02	   +1.013251e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +4.943969e-13	   +2.358354e-01	   +9.876019e+01
   +5.458458e-02	   +1.013252e+05	   +2.855240e+02	   +1.052700e+05	   +2.886990e+02	   -5.901269e+03	   +5.345732e-13	   +2.358343e-01	   +9.875988e+01
   +5.481481e-02	   +1.013252e+05	   +2.855240e+02	   +1.052701e+05	   +2.886990e+02	   -5.901269e+03	   +5.703123e-13	   +2.358339e-01	   +9.875977e+01
   +5.504505e-02	   +1.013252e+05	   +2.855240e+02	   +1.052700e+05	   +2.886990e+02	   -5.901269e+03	   +5.997636e-13	   +2.358345e-01	   +9.875994e+01
   +5.527528e-02	   +1.013251e+05	   +2.855239e+02	   +1.052700e+05	   +2.886990e+02	   -5.901268e+03	   +6.292149e-13	   +2.358350e-01	   +9.876011e+01
   +5.550551e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +6.586660e-13	   +2.358356e-01	   +9.876029e+01
   +5.573574e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +6.881170e-13	   +2.358361e-01	   +9.876046e+01
   +5.596597e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.175679e-13	   +2.358367e-01	   +9.876063e+01
   +5.619620e-02	   +1.013248e+05	   +2.855239e+02	   +1.052697e+05	   +2.886990e+02	   -5.901268e+03	   +7.470187e-13	   +2.358372e-01	   +9.876080e+01
   +5.642643e-02	   +1.013247e+05	   +2.855239e+02	   +1.052697e+05	   +2.886990e+02	   -5.901268e+03	   +7.764694e-13	   +2.358378e-01	   +9.876098e+01
   +5.665666e-02	   +1.013248e+05	   +2.855239e+02	   +1.052697e+05	   +2.886990e+02	   -5.901268e+03	   +7.804690e-13	   +2.358376e-01	   +9.876094e+01
   +5.688689e-02	   +1.013248e+05	   +2.855239e+02	   +1.052697e+05	   +2.886990e+02	   -5.901268e+03	   +7.770774e-13	   +2.358373e-01	   +9.876085e+01
   +5.711712e-02	   +1.013248e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.736859e-13	   +2.358370e-01	   +9.876075e+01
   +5.734735e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.702942e-13	   +2.358367e-01	   +9.876066e+01
   +5.757758e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.669026e-13	   +2.358363e-01	   +9.876056e+01
   +5.780781e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.635110e-13	   +2.358360e-01	   +9.876046e+01
   +5.803804e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.601194e-13	   +2.358357e-01	   +9.876037e+01
   +5.826827e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.567278e-13	   +2.358353e-01	   +9.876027e+01
   +5.849850e-02	   +1.013251e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.533361e-13	   +2.358350e-01	   +9.876018e+01
   +5.872873e-02	   +1.013251e+05	   +2.855239e+02	   +1.052700e+05	   +2.886990e+02	   -5.901268e+03	   +7.499445e-13	   +2.358347e-01	   +9.876008e+01
   +5.895896e-02	   +1.013251e+05	   +2.855239e+02	   +1.052700e+05	   +2.886990e+02	   -5.901268e+03	   +7.528834e-13	   +2.358347e-01	   +9.876010e+01
   +5.918919e-02	   +1.013251e+05	   +2.855239e+02	   +1.052700e+05	   +2.886990e+02	   -5.901268e+03	   +7.577510e-13	   +2.358349e-01	   +9.876015e+01
   +5.941942e-02	   +1.013251e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.626185e-13	   +2.358350e-01	   +9.876021e+01
   +5.964965e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.674860e-13	   +2.358352e-01	   +9.876026e+01
   +5.987988e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.723535e-13	   +2.358354e-01	   +9.876031e+01
   +6.011011e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.772210e-13	   +2.358355e-01	   +9.876036e+01
   +6.034034e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.820885e-13	   +2.358357e-01	   +9.876042e+01
   +6.057057e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.869560e-13	   +2.358358e-01	   +9.876047e+01
   +6.080080e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.918235e-13	   +2.358360e-01	   +9.876052e+01
   +6.103103e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.966910e-13	   +2.358362e-01	   +9.876057e+01
   +6.126126e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +8.015585e-13	   +2.358363e-01	   +9.876063e+01
   +6.149149e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +8.064260e-13	   +2.358365e-01	   +9.876068e+01
   +6.172172e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +8.112934e-13	   +2.358366e-01	   +9.876073e+01
   +6.195195e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.811842e-13	   +2.358366e-01	   +9.876073e+01
   +6.218218e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +7.371503e-13	   +2.358365e-01	   +9.876070e+01
   +6.241241e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +6.931162e-13	   +2.358364e-01	   +9.876067e+01
   +6.264264e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +6.490822e-13	   +2.358363e-01	   +9.876064e+01
   +6.287287e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +6.050482e-13	   +2.358362e-01	   +9.876061e+01
   +6.310310e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +5.610141e-13	   +2.358361e-01	   +9.876058e+01
   +6.333333e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +5.169800e-13	   +2.358360e-01	   +9.876056e+01
   +6.356356e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +4.729459e-13	   +2.358359e-01	   +9.876053e+01
   +6.379379e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +4.289117e-13	   +2.358358e-01	   +9.876050e+01
   +6.402402e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +3.848775e-13	   +2.358357e-01	   +9.876047e+01
   +6.425425e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +3.408433e-13	   +2.358356e-01	   +9.876044e+01
   +6.448448e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.968091e-13	   +2.358355e-01	   +9.876041e+01
   +6.471471e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.527748e-13	   +2.358354e-01	   +9.876039e+01
   +6.494494e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.087405e-13	   +2.358353e-01	   +9.876036e+01
   +6.517518e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.647062e-13	   +2.358352e-01	   +9.876033e+01
   +6.540541e-02	   +1.013251e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.206719e-13	   +2.358351e-01	   +9.876030e+01
   +6.563564e-02	   +1.013251e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.663755e-14	   +2.358350e-01	   +9.876027e+01
   +6.586587e-02	   +1.013251e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +7.292470e-14	   +2.358350e-01	   +9.876028e+01
   +6.609610e-02	   +1.013251e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +8.148482e-14	   +2.358350e-01	   +9.876029e+01
   +6.632633e-02	   +1.013251e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +9.004492e-14	   +2.358351e-01	   +9.876031e+01
   +6.655656e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +9.860505e-14	   +2.358351e-01	   +9.876032e+01
   +6.678679e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.071652e-13	   +2.358351e-01	   +9.876034e+01
   +6.701702e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.157253e-13	   +2.358352e-01	   +9.876035e+01
   +6.724725e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.242854e-13	   +2.358352e-01	   +9.876037e+01
   +6.747748e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.328455e-13	   +2.358353e-01	   +9.876039e+01
   +6.770771e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.414056e-13	   +2.358353e-01	   +9.876040e+01
   +6.793794e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.499657e-13	   +2.358354e-01	   +9.876042e+01
   +6.816817e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.585257e-13	   +2.358354e-01	   +9.876043e+01
   +6.839840e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.670858e-13	   +2.358354e-01	   +9.876045e+01
   +6.862863e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.756459e-13	   +2.358355e-01	   +9.876046e+01
   +6.885886e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.842060e-13	   +2.358355e-01	   +9.876048e+01
   +6.908909e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +1.927661e-13	   +2.358356e-01	   +9.876049e+01
   +6.931932e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.013262e-13	   +2.358356e-01	   +9.876051e+01
   +6.954955e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.098863e-13	   +2.358357e-01	   +9.876052e+01
   +6.977978e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.184463e-13	   +2.358357e-01	   +9.876054e+01
   +7.001001e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.270064e-13	   +2.358358e-01	   +9.876055e+01
   +7.024024e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.355665e-13	   +2.358358e-01	   +9.876057e+01
   +7.047047e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.441265e-13	   +2.358358e-01	   +9.876058e+01
   +7.070070e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.526866e-13	   +2.358359e-01	   +9.876060e+01
   +7.093093e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.552138e-13	   +2.358359e-01	   +9.876059e+01
   +7.116116e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.565679e-13	   +2.358358e-01	   +9.876059e+01
   +7.139139e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.579220e-13	   +2.358358e-01	   +9.876058e+01
   +7.162162e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.592762e-13	   +2.358358e-01	   +9.876057e+01
   +7.185185e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.606303e-13	   +2.358358e-01	   +9.876056e+01
   +7.208208e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.619844e-13	   +2.358357e-01	   +9.876056e+01
   +7.231231e-02	   +1.013249e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.633385e-13	   +2.358357e-01	   +9.876055e+01
   +7.254254e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.646927e-13	   +2.358357e-01	   +9.876054e+01
   +7.277277e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.660468e-13	   +2.358356e-01	   +9.876053e+01
   +7.300300e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.674009e-13	   +2.358356e-01	   +9.876052e+01
   +7.323323e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.687550e-13	   +2.358356e-01	   +9.876052e+01
   +7.346346e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.701092e-13	   +2.358355e-01	   +9.876051e+01
   +7.369369e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.714633e-13	   +2.358355e-01	   +9.876050e+01
   +7.392392e-02	   +1.013250e+05	   +2.855239e+02	   +1.052698e+05	   +2.886990e+02	   -5.901268e+03	   +2.728174e-13	   +2.358355e-01	   +9.876049e+01
   +7.415415e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.741715e-13	   +2.358355e-01	   +9.876048e+01
   +7.438438e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.755257e-13	   +2.358354e-01	   +9.876048e+01
   +7.461461e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.768798e-13	   +2.358354e-01	   +9.876047e+01
   +7.484484e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.782339e-13	   +2.358354e-01	   +9.876046e+01
   +7.507508e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.795881e-13	   +2.358353e-01	   +9.876045e+01
   +7.530531e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.809422e-13	   +2.358353e-01	   +9.876045e+01
   +7.553554e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.822963e-13	   +2.358353e-01	   +9.876044e+01
   +7.576577e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.836504e-13	   +2.358352e-01	   +9.876043e+01
   +7.599600e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.850046e-13	   +2.358352e-01	   +9.876042e+01
   +7.622623e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.863587e-13	   +2.358352e-01	   +9.876041e+01
   +7.645646e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.877128e-13	   +2.358351e-01	   +9.876041e+01
   +7.668669e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.890670e-13	   +2.358351e-01	   +9.876040e+01
   +7.691692e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.904211e-13	   +2.358351e-01	   +9.876039e+01
   +7.714715e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.917752e-13	   +2.358351e-01	   +9.876038e+01
   +7.737738e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.910975e-13	   +2.358351e-01	   +9.876038e+01
   +7.760761e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.887934e-13	   +2.358351e-01	   +9.876038e+01
   +7.783784e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.864893e-13	   +2.358351e-01	   +9.876039e+01
   +7.806807e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.841852e-13	   +2.358351e-01	   +9.876039e+01
   +7.829830e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.818811e-13	   +2.358351e-01	   +9.876040e+01
   +7.852853e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.795770e-13	   +2.358351e-01	   +9.876040e+01
   +7.875876e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.772729e-13	   +2.358351e-01	   +9.876041e+01
   +7.898899e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.749688e-13	   +2.358351e-01	   +9.876041e+01
   +7.921922e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.726647e-13	   +2.358351e-01	   +9.876041e+01
   +7.944945e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.703607e-13	   +2.358352e-01	   +9.876042e+01
   +7.967968e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.680566e-13	   +2.358352e-01	   +9.876042e+01
   +7.990991e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.657525e-13	   +2.358352e-01	   +9.876043e+01
   +8.014014e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.634484e-13	   +2.358352e-01	   +9.876043e+01
   +8.037037e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.611443e-13	   +2.358352e-01	   +9.876043e+01
   +8.060060e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.588402e-13	   +2.358352e-01	   +9.876044e+01
   +8.083083e-02	   +1.013250e+05	   +2.855240e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.565361e-13	   +2.358352e-01	   +9.876044e+01
   +8.106106e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.542320e-13	   +2.358352e-01	   +9.876045e+01
   +8.129129e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.519279e-13	   +2.358352e-01	   +9.876045e+01
   +8.152152e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.496239e-13	   +2.358353e-01	   +9.876045e+01
   +8.175175e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.473198e-13	   +2.358353e-01	   +9.876046e+01
   +8.198198e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.450157e-13	   +2.358353e-01	   +9.876046e+01
   +8.221221e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.427116e-13	   +2.358353e-01	   +9.876047e+01
   +8.244244e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.404075e-13	   +2.358353e-01	   +9.876047e+01
   +8.267267e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.381034e-13	   +2.358353e-01	   +9.876047e+01
   +8.290290e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.357993e-13	   +2.358353e-01	   +9.876048e+01
   +8.313313e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.334953e-13	   +2.358353e-01	   +9.876048e+01
   +8.336336e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +2.311912e-13	   +2.358353e-01	   +9.876049e+01
