#axial coordinate,	p,	T,	p_t,	T_t,	ds,	alpha,	Mach,	flux
   -1.931932e-02	   +1.013365e+05	   +2.855331e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.023508e-07	   +2.354902e-01	   +9.862270e+01
   -1.908909e-02	   +1.013365e+05	   +2.855330e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +1.020051e-07	   +2.354911e-01	   +9.862300e+01
   -1.885886e-02	   +1.013366e+05	   +2.855330e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +1.006753e-07	   +2.354920e-01	   +9.862331e+01
   -1.862863e-02	   +1.013367e+05	   +2.855330e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +9.836126e-08	   +2.354928e-01	   +9.862361e+01
   -1.839840e-02	   +1.013367e+05	   +2.855330e+02	   +1.052707e+05	   +2.886990e+02	   -5.901352e+03	   +9.506312e-08	   +2.354937e-01	   +9.862390e+01
   -1.816817e-02	   +1.013368e+05	   +2.855329e+02	   +1.052708e+05	   +2.886990e+02	   -5.901352e+03	   +9.078088e-08	   +2.354945e-01	   +9.862420e+01
   -1.793794e-02	   +1.013369e+05	   +2.855329e+02	   +1.052709e+05	   +2.886990e+02	   -5.901352e+03	   +8.551454e-08	   +2.354953e-01	   +9.862449e+01
   -1.770771e-02	   +1.013369e+05	   +2.855329e+02	   +1.052710e+05	   +2.886990e+02	   -5.901353e+03	   +7.926411e-08	   +2.354961e-01	   +9.862477e+01
   -1.747748e-02	   +1.013369e+05	   +2.855329e+02	   +1.052710e+05	   +2.886990e+02	   -5.901353e+03	   +8.054913e-08	   +2.354965e-01	   +9.862471e+01
   -1.724725e-02	   +1.013368e+05	   +2.855329e+02	   +1.052708e+05	   +2.886990e+02	   -5.901352e+03	   +9.032307e-08	   +2.354963e-01	   +9.862425e+01
   -1.701702e-02	   +1.013366e+05	   +2.855329e+02	   +1.052707e+05	   +2.886990e+02	   -5.901352e+03	   +9.867914e-08	   +2.354961e-01	   +9.862378e+01
   -1.678679e-02	   +1.013365e+05	   +2.855329e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +1.056173e-07	   +2.354959e-01	   +9.862331e+01
   -1.655656e-02	   +1.013364e+05	   +2.855329e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +1.111376e-07	   +2.354957e-01	   +9.862283e+01
   -1.632633e-02	   +1.013363e+05	   +2.855329e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.152401e-07	   +2.354954e-01	   +9.862234e+01
   -1.609610e-02	   +1.013361e+05	   +2.855329e+02	   +1.052702e+05	   +2.886990e+02	   -5.901350e+03	   +1.179246e-07	   +2.354952e-01	   +9.862185e+01
   -1.586587e-02	   +1.013360e+05	   +2.855329e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +1.191912e-07	   +2.354949e-01	   +9.862136e+01
   -1.563564e-02	   +1.013359e+05	   +2.855329e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +1.190399e-07	   +2.354946e-01	   +9.862086e+01
   -1.540541e-02	   +1.013358e+05	   +2.855329e+02	   +1.052698e+05	   +2.886990e+02	   -5.901349e+03	   +1.174706e-07	   +2.354943e-01	   +9.862035e+01
   -1.517518e-02	   +1.013356e+05	   +2.855329e+02	   +1.052697e+05	   +2.886990e+02	   -5.901349e+03	   +1.144835e-07	   +2.354940e-01	   +9.861984e+01
   -1.494494e-02	   +1.013355e+05	   +2.855329e+02	   +1.052695e+05	   +2.886990e+02	   -5.901349e+03	   +1.100783e-07	   +2.354937e-01	   +9.861932e+01
   -1.471471e-02	   +1.013354e+05	   +2.855329e+02	   +1.052694e+05	   +2.886990e+02	   -5.901348e+03	   +1.042553e-07	   +2.354933e-01	   +9.861880e+01
   -1.448448e-02	   +1.013353e+05	   +2.855329e+02	   +1.052693e+05	   +2.886990e+02	   -5.901348e+03	   +9.701426e-08	   +2.354930e-01	   +9.861827e+01
   -1.425425e-02	   +1.013351e+05	   +2.855329e+02	   +1.052691e+05	   +2.886990e+02	   -5.901348e+03	   +8.835527e-08	   +2.354926e-01	   +9.861773e+01
   -1.402402e-02	   +1.013351e+05	   +2.855328e+02	   +1.052692e+05	   +2.886990e+02	   -5.901348e+03	   +9.339015e-08	   +2.354941e-01	   +9.861795e+01
   -1.379379e-02	   +1.013352e+05	   +2.855328e+02	   +1.052694e+05	   +2.886990e+02	   -5.901348e+03	   +1.050123e-07	   +2.354967e-01	   +9.861860e+01
   -1.356356e-02	   +1.013353e+05	   +2.855327e+02	   +1.052696e+05	   +2.886990e+02	   -5.901349e+03	   +1.146519e-07	   +2.354992e-01	   +9.861923e+01
   -1.333333e-02	   +1.013354e+05	   +2.855326e+02	   +1.052697e+05	   +2.886990e+02	   -5.901349e+03	   +1.223088e-07	   +2.355017e-01	   +9.861986e+01
   -1.310310e-02	   +1.013355e+05	   +2.855325e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +1.279831e-07	   +2.355042e-01	   +9.862048e+01
   -1.287287e-02	   +1.013356e+05	   +2.855325e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +1.316750e-07	   +2.355067e-01	   +9.862109e+01
   -1.264264e-02	   +1.013356e+05	   +2.855324e+02	   +1.052703e+05	   +2.886990e+02	   -5.901351e+03	   +1.333844e-07	   +2.355092e-01	   +9.862170e+01
   -1.241241e-02	   +1.013357e+05	   +2.855323e+02	   +1.052705e+05	   +2.886990e+02	   -5.901351e+03	   +1.331115e-07	   +2.355116e-01	   +9.862229e+01
   -1.218218e-02	   +1.013358e+05	   +2.855322e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +1.308563e-07	   +2.355140e-01	   +9.862288e+01
   -1.195195e-02	   +1.013359e+05	   +2.855322e+02	   +1.052708e+05	   +2.886990e+02	   -5.901352e+03	   +1.266188e-07	   +2.355164e-01	   +9.862346e+01
   -1.172172e-02	   +1.013360e+05	   +2.855321e+02	   +1.052710e+05	   +2.886990e+02	   -5.901353e+03	   +1.203992e-07	   +2.355188e-01	   +9.862404e+01
   -1.149149e-02	   +1.013361e+05	   +2.855320e+02	   +1.052712e+05	   +2.886990e+02	   -5.901353e+03	   +1.121974e-07	   +2.355212e-01	   +9.862460e+01
   -1.126126e-02	   +1.013362e+05	   +2.855319e+02	   +1.052714e+05	   +2.886990e+02	   -5.901354e+03	   +1.020135e-07	   +2.355235e-01	   +9.862516e+01
   -1.103103e-02	   +1.013361e+05	   +2.855319e+02	   +1.052714e+05	   +2.886990e+02	   -5.901354e+03	   +9.849383e-08	   +2.355254e-01	   +9.862525e+01
   -1.080080e-02	   +1.013358e+05	   +2.855318e+02	   +1.052712e+05	   +2.886990e+02	   -5.901353e+03	   +1.113031e-07	   +2.355263e-01	   +9.862433e+01
   -1.057057e-02	   +1.013355e+05	   +2.855318e+02	   +1.052709e+05	   +2.886990e+02	   -5.901353e+03	   +1.214910e-07	   +2.355272e-01	   +9.862340e+01
   -1.034034e-02	   +1.013352e+05	   +2.855317e+02	   +1.052706e+05	   +2.886990e+02	   -5.901352e+03	   +1.290576e-07	   +2.355281e-01	   +9.862246e+01
   -1.011011e-02	   +1.013349e+05	   +2.855317e+02	   +1.052704e+05	   +2.886990e+02	   -5.901351e+03	   +1.340026e-07	   +2.355289e-01	   +9.862151e+01
   -9.879880e-03	   +1.013346e+05	   +2.855316e+02	   +1.052701e+05	   +2.886990e+02	   -5.901350e+03	   +1.363262e-07	   +2.355298e-01	   +9.862055e+01
   -9.649650e-03	   +1.013343e+05	   +2.855316e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +1.360283e-07	   +2.355305e-01	   +9.861957e+01
   -9.419419e-03	   +1.013340e+05	   +2.855316e+02	   +1.052696e+05	   +2.886990e+02	   -5.901349e+03	   +1.331088e-07	   +2.355313e-01	   +9.861859e+01
   -9.189189e-03	   +1.013337e+05	   +2.855315e+02	   +1.052693e+05	   +2.886990e+02	   -5.901348e+03	   +1.275676e-07	   +2.355320e-01	   +9.861759e+01
   -8.958959e-03	   +1.013334e+05	   +2.855315e+02	   +1.052691e+05	   +2.886990e+02	   -5.901348e+03	   +1.194048e-07	   +2.355327e-01	   +9.861658e+01
   -8.728729e-03	   +1.013331e+05	   +2.855314e+02	   +1.052688e+05	   +2.886990e+02	   -5.901347e+03	   +1.086202e-07	   +2.355334e-01	   +9.861556e+01
   -8.498498e-03	   +1.013328e+05	   +2.855314e+02	   +1.052686e+05	   +2.886990e+02	   -5.901346e+03	   +9.521385e-08	   +2.355341e-01	   +9.861453e+01
   -8.268268e-03	   +1.013327e+05	   +2.855313e+02	   +1.052685e+05	   +2.886990e+02	   -5.901346e+03	   +8.948776e-08	   +2.355371e-01	   +9.861430e+01
   -8.038038e-03	   +1.013327e+05	   +2.855310e+02	   +1.052689e+05	   +2.886990e+02	   -5.901347e+03	   +9.864601e-08	   +2.355443e-01	   +9.861546e+01
   -7.807808e-03	   +1.013328e+05	   +2.855308e+02	   +1.052692e+05	   +2.886990e+02	   -5.901348e+03	   +1.044309e-07	   +2.355515e-01	   +9.861660e+01
   -7.577578e-03	   +1.013328e+05	   +2.855306e+02	   +1.052695e+05	   +2.886990e+02	   -5.901349e+03	   +1.068425e-07	   +2.355586e-01	   +9.861774e+01
   -7.347347e-03	   +1.013329e+05	   +2.855304e+02	   +1.052699e+05	   +2.886990e+02	   -5.901350e+03	   +1.058811e-07	   +2.355657e-01	   +9.861885e+01
   -7.117117e-03	   +1.013329e+05	   +2.855301e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +1.015468e-07	   +2.355727e-01	   +9.861996e+01
   -6.886887e-03	   +1.013330e+05	   +2.855299e+02	   +1.052705e+05	   +2.886990e+02	   -5.901352e+03	   +9.383973e-08	   +2.355797e-01	   +9.862104e+01
   -6.656657e-03	   +1.013330e+05	   +2.855297e+02	   +1.052709e+05	   +2.886990e+02	   -5.901353e+03	   +8.275994e-08	   +2.355867e-01	   +9.862212e+01
   -6.426426e-03	   +1.013331e+05	   +2.855294e+02	   +1.052712e+05	   +2.886990e+02	   -5.901354e+03	   +6.830774e-08	   +2.355937e-01	   +9.862318e+01
   -6.196196e-03	   +1.013331e+05	   +2.855292e+02	   +1.052715e+05	   +2.886990e+02	   -5.901355e+03	   +5.048307e-08	   +2.356006e-01	   +9.862422e+01
   -5.965966e-03	   +1.013332e+05	   +2.855290e+02	   +1.052719e+05	   +2.886990e+02	   -5.901356e+03	   +2.928618e-08	   +2.356074e-01	   +9.862525e+01
   -5.735736e-03	   +1.013327e+05	   +2.855288e+02	   +1.052717e+05	   +2.886990e+02	   -5.901355e+03	   +6.761167e-08	   +2.356138e-01	   +9.862439e+01
   -5.505506e-03	   +1.013320e+05	   +2.855285e+02	   +1.052712e+05	   +2.886990e+02	   -5.901354e+03	   +1.331967e-07	   +2.356198e-01	   +9.862258e+01
   -5.275275e-03	   +1.013312e+05	   +2.855283e+02	   +1.052707e+05	   +2.886990e+02	   -5.901352e+03	   +1.947016e-07	   +2.356259e-01	   +9.862075e+01
   -5.045045e-03	   +1.013305e+05	   +2.855281e+02	   +1.052702e+05	   +2.886990e+02	   -5.901351e+03	   +2.521266e-07	   +2.356318e-01	   +9.861890e+01
   -4.814815e-03	   +1.013297e+05	   +2.855278e+02	   +1.052697e+05	   +2.886990e+02	   -5.901350e+03	   +3.054712e-07	   +2.356378e-01	   +9.861702e+01
   -4.584585e-03	   +1.013290e+05	   +2.855276e+02	   +1.052692e+05	   +2.886990e+02	   -5.901348e+03	   +3.547354e-07	   +2.356436e-01	   +9.861513e+01
   -4.354354e-03	   +1.013282e+05	   +2.855274e+02	   +1.052687e+05	   +2.886990e+02	   -5.901347e+03	   +3.999187e-07	   +2.356495e-01	   +9.861322e+01
   -4.124124e-03	   +1.013275e+05	   +2.855271e+02	   +1.052682e+05	   +2.886990e+02	   -5.901346e+03	   +4.410216e-07	   +2.356553e-01	   +9.861129e+01
   -3.893894e-03	   +1.013267e+05	   +2.855269e+02	   +1.052677e+05	   +2.886990e+02	   -5.901344e+03	   +4.780434e-07	   +2.356610e-01	   +9.860934e+01
   -3.663664e-03	   +1.013260e+05	   +2.855266e+02	   +1.052673e+05	   +2.886990e+02	   -5.901343e+03	   +4.745204e-07	   +2.356689e-01	   +9.860785e+01
   -3.433433e-03	   +1.013257e+05	   +2.855258e+02	   +1.052679e+05	   +2.886990e+02	   -5.901345e+03	   +2.033707e-07	   +2.356925e-01	   +9.860976e+01
   -3.203203e-03	   +1.013253e+05	   +2.855251e+02	   +1.052685e+05	   +2.886990e+02	   -5.901347e+03	   -7.283177e-08	   +2.357160e-01	   +9.861164e+01
   -2.972973e-03	   +1.013250e+05	   +2.855243e+02	   +1.052691e+05	   +2.886990e+02	   -5.901349e+03	   -3.540869e-07	   +2.357394e-01	   +9.861350e+01
   -2.742743e-03	   +1.013246e+05	   +2.855235e+02	   +1.052697e+05	   +2.886990e+02	   -5.901350e+03	   -6.403944e-07	   +2.357628e-01	   +9.861534e+01
   -2.512513e-03	   +1.013243e+05	   +2.855227e+02	   +1.052703e+05	   +2.886990e+02	   -5.901352e+03	   -9.317542e-07	   +2.357862e-01	   +9.861715e+01
   -2.282282e-03	   +1.013239e+05	   +2.855219e+02	   +1.052709e+05	   +2.886990e+02	   -5.901354e+03	   -1.228167e-06	   +2.358095e-01	   +9.861894e+01
   -2.052052e-03	   +1.013236e+05	   +2.855212e+02	   +1.052715e+05	   +2.886990e+02	   -5.901356e+03	   -1.529631e-06	   +2.358328e-01	   +9.862070e+01
   -1.821822e-03	   +1.013233e+05	   +2.855204e+02	   +1.052721e+05	   +2.886990e+02	   -5.901357e+03	   -1.836148e-06	   +2.358560e-01	   +9.862244e+01
   -1.591592e-03	   +1.013214e+05	   +2.855194e+02	   +1.052713e+05	   +2.886990e+02	   -5.901355e+03	   -1.351823e-06	   +2.358837e-01	   +9.862011e+01
   -1.361361e-03	   +1.013187e+05	   +2.855184e+02	   +1.052697e+05	   +2.886990e+02	   -5.901351e+03	   -3.950390e-07	   +2.359141e-01	   +9.861534e+01
   -1.131131e-03	   +1.013159e+05	   +2.855173e+02	   +1.052681e+05	   +2.886990e+02	   -5.901347e+03	   +5.569846e-07	   +2.359445e-01	   +9.861053e+01
   -9.009009e-04	   +1.013131e+05	   +2.855163e+02	   +1.052666e+05	   +2.886990e+02	   -5.901343e+03	   +1.504248e-06	   +2.359748e-01	   +9.860569e+01
   -6.706707e-04	   +1.013104e+05	   +2.855153e+02	   +1.052650e+05	   +2.886990e+02	   -5.901338e+03	   +2.446752e-06	   +2.360050e-01	   +9.860082e+01
   -4.404404e-04	   +1.013076e+05	   +2.855142e+02	   +1.052634e+05	   +2.886990e+02	   -5.901334e+03	   +3.384495e-06	   +2.360352e-01	   +9.859592e+01
   -2.102102e-04	   +1.013049e+05	   +2.855132e+02	   +1.052618e+05	   +2.886990e+02	   -5.901330e+03	   +4.317479e-06	   +2.360653e-01	   +9.859098e+01
   +2.002002e-05	   +1.013017e+05	   +2.855115e+02	   +1.052605e+05	   +2.886990e+02	   -5.901326e+03	   +4.960067e-06	   +2.361214e-01	   +9.859785e+01
   +2.502503e-04	   +1.012935e+05	   +2.855031e+02	   +1.052627e+05	   +2.886990e+02	   -5.901333e+03	   +2.605523e-06	   +2.364496e-01	   +9.872887e+01
   +4.804805e-04	   +1.012854e+05	   +2.854947e+02	   +1.052648e+05	   +2.886990e+02	   -5.901340e+03	   +2.586952e-07	   +2.367769e-01	   +9.885989e+01
   +7.107107e-04	   +1.012773e+05	   +2.854863e+02	   +1.052669e+05	   +2.886990e+02	   -5.901346e+03	   -2.080402e-06	   +2.371033e-01	   +9.899091e+01
   +9.409409e-04	   +1.012692e+05	   +2.854780e+02	   +1.052691e+05	   +2.886990e+02	   -5.901353e+03	   -4.411727e-06	   +2.374289e-01	   +9.912192e+01
   +1.171171e-03	   +1.012611e+05	   +2.854696e+02	   +1.052712e+05	   +2.886990e+02	   -5.901359e+03	   -6.735461e-06	   +2.377536e-01	   +9.925292e+01
   +1.401401e-03	   +1.012531e+05	   +2.854613e+02	   +1.052734e+05	   +2.886990e+02	   -5.901366e+03	   -9.051599e-06	   +2.380774e-01	   +9.938392e+01
   +1.631632e-03	   +1.012450e+05	   +2.854530e+02	   +1.052755e+05	   +2.886990e+02	   -5.901373e+03	   -1.136015e-05	   +2.384004e-01	   +9.951492e+01
   +1.861862e-03	   +1.012314e+05	   +2.854434e+02	   +1.052735e+05	   +2.886990e+02	   -5.901368e+03	   -1.209460e-05	   +2.387675e-01	   +9.965931e+01
   +2.092092e-03	   +1.012153e+05	   +2.854331e+02	   +1.052696e+05	   +2.886990e+02	   -5.901359e+03	   -1.212675e-05	   +2.391540e-01	   +9.980977e+01
   +2.322322e-03	   +1.011992e+05	   +2.854229e+02	   +1.052658e+05	   +2.886990e+02	   -5.901349e+03	   -1.215914e-05	   +2.395392e-01	   +9.996023e+01
   +2.552553e-03	   +1.011832e+05	   +2.854127e+02	   +1.052620e+05	   +2.886990e+02	   -5.901340e+03	   -1.219176e-05	   +2.399234e-01	   +1.001107e+02
   +2.782783e-03	   +1.011672e+05	   +2.854025e+02	   +1.052582e+05	   +2.886990e+02	   -5.901330e+03	   -1.222463e-05	   +2.403063e-01	   +1.002611e+02
   +3.013013e-03	   +1.011513e+05	   +2.853924e+02	   +1.052544e+05	   +2.886989e+02	   -5.901321e+03	   -1.225775e-05	   +2.406881e-01	   +1.004116e+02
   +3.243243e-03	   +1.011355e+05	   +2.853822e+02	   +1.052506e+05	   +2.886989e+02	   -5.901311e+03	   -1.229111e-05	   +2.410687e-01	   +1.005620e+02
   +3.473473e-03	   +1.011218e+05	   +2.853727e+02	   +1.052485e+05	   +2.886989e+02	   -5.901307e+03	   -1.237871e-05	   +2.414279e-01	   +1.007044e+02
   +3.703704e-03	   +1.011143e+05	   +2.853644e+02	   +1.052510e+05	   +2.886989e+02	   -5.901314e+03	   -1.261423e-05	   +2.417310e-01	   +1.008252e+02
   +3.933934e-03	   +1.011067e+05	   +2.853562e+02	   +1.052534e+05	   +2.886989e+02	   -5.901322e+03	   -1.284897e-05	   +2.420334e-01	   +1.009459e+02
   +4.164164e-03	   +1.010992e+05	   +2.853480e+02	   +1.052559e+05	   +2.886989e+02	   -5.901329e+03	   -1.308295e-05	   +2.423350e-01	   +1.010666e+02
   +4.394394e-03	   +1.010917e+05	   +2.853398e+02	   +1.052583e+05	   +2.886989e+02	   -5.901337e+03	   -1.331616e-05	   +2.426359e-01	   +1.011873e+02
   +4.624625e-03	   +1.010842e+05	   +2.853317e+02	   +1.052607e+05	   +2.886989e+02	   -5.901344e+03	   -1.354861e-05	   +2.429361e-01	   +1.013080e+02
   +4.854855e-03	   +1.010767e+05	   +2.853235e+02	   +1.052632e+05	   +2.886989e+02	   -5.901352e+03	   -1.378030e-05	   +2.432356e-01	   +1.014286e+02
   +5.085085e-03	   +1.010692e+05	   +2.853154e+02	   +1.052656e+05	   +2.886989e+02	   -5.901359e+03	   -1.401123e-05	   +2.435344e-01	   +1.015493e+02
   +5.315315e-03	   +1.010571e+05	   +2.853065e+02	   +1.052641e+05	   +2.886989e+02	   -5.901356e+03	   -1.387247e-05	   +2.438580e-01	   +1.016756e+02
   +5.545546e-03	   +1.010440e+05	   +2.852975e+02	   +1.052618e+05	   +2.886989e+02	   -5.901350e+03	   -1.367031e-05	   +2.441859e-01	   +1.018029e+02
   +5.775776e-03	   +1.010309e+05	   +2.852884e+02	   +1.052595e+05	   +2.886989e+02	   -5.901345e+03	   -1.346898e-05	   +2.445130e-01	   +1.019303e+02
   +6.006006e-03	   +1.010179e+05	   +2.852795e+02	   +1.052572e+05	   +2.886989e+02	   -5.901340e+03	   -1.326846e-05	   +2.448393e-01	   +1.020576e+02
   +6.236236e-03	   +1.010049e+05	   +2.852705e+02	   +1.052549e+05	   +2.886989e+02	   -5.901334e+03	   -1.306877e-05	   +2.451648e-01	   +1.021850e+02
   +6.466466e-03	   +1.009920e+05	   +2.852615e+02	   +1.052526e+05	   +2.886989e+02	   -5.901329e+03	   -1.286989e-05	   +2.454894e-01	   +1.023123e+02
   +6.696697e-03	   +1.009791e+05	   +2.852526e+02	   +1.052504e+05	   +2.886989e+02	   -5.901324e+03	   -1.267183e-05	   +2.458132e-01	   +1.024397e+02
   +6.926927e-03	   +1.009680e+05	   +2.852442e+02	   +1.052494e+05	   +2.886989e+02	   -5.901322e+03	   -1.249092e-05	   +2.461164e-01	   +1.025595e+02
   +7.157157e-03	   +1.009600e+05	   +2.852367e+02	   +1.052505e+05	   +2.886989e+02	   -5.901326e+03	   -1.234332e-05	   +2.463868e-01	   +1.026671e+02
   +7.387387e-03	   +1.009520e+05	   +2.852291e+02	   +1.052516e+05	   +2.886989e+02	   -5.901330e+03	   -1.219641e-05	   +2.466566e-01	   +1.027748e+02
   +7.617618e-03	   +1.009440e+05	   +2.852216e+02	   +1.052527e+05	   +2.886989e+02	   -5.901333e+03	   -1.205018e-05	   +2.469258e-01	   +1.028824e+02
   +7.847848e-03	   +1.009361e+05	   +2.852141e+02	   +1.052538e+05	   +2.886989e+02	   -5.901337e+03	   -1.190464e-05	   +2.471944e-01	   +1.029901e+02
   +8.078078e-03	   +1.009281e+05	   +2.852067e+02	   +1.052549e+05	   +2.886989e+02	   -5.901341e+03	   -1.175977e-05	   +2.474625e-01	   +1.030977e+02
   +8.308308e-03	   +1.009202e+05	   +2.851992e+02	   +1.052559e+05	   +2.886989e+02	   -5.901345e+03	   -1.161558e-05	   +2.477300e-01	   +1.032053e+02
   +8.538539e-03	   +1.009123e+05	   +2.851917e+02	   +1.052570e+05	   +2.886989e+02	   -5.901348e+03	   -1.147206e-05	   +2.479969e-01	   +1.033129e+02
   +8.768769e-03	   +1.009021e+05	   +2.851841e+02	   +1.052559e+05	   +2.886989e+02	   -5.901346e+03	   -1.116452e-05	   +2.482669e-01	   +1.034183e+02
   +8.998999e-03	   +1.008917e+05	   +2.851765e+02	   +1.052546e+05	   +2.886989e+02	   -5.901343e+03	   -1.084935e-05	   +2.485366e-01	   +1.035234e+02
   +9.229229e-03	   +1.008813e+05	   +2.851689e+02	   +1.052533e+05	   +2.886989e+02	   -5.901341e+03	   -1.053561e-05	   +2.488058e-01	   +1.036286e+02
   +9.459459e-03	   +1.008710e+05	   +2.851614e+02	   +1.052520e+05	   +2.886989e+02	   -5.901338e+03	   -1.022327e-05	   +2.490745e-01	   +1.037337e+02
   +9.689690e-03	   +1.008607e+05	   +2.851538e+02	   +1.052507e+05	   +2.886989e+02	   -5.901335e+03	   -9.912355e-06	   +2.493426e-01	   +1.038388e+02
   +9.919920e-03	   +1.008504e+05	   +2.851463e+02	   +1.052494e+05	   +2.886989e+02	   -5.901332e+03	   -9.602839e-06	   +2.496102e-01	   +1.039440e+02
   +1.015015e-02	   +1.008401e+05	   +2.851387e+02	   +1.052481e+05	   +2.886989e+02	   -5.901330e+03	   -9.294731e-06	   +2.498772e-01	   +1.040491e+02
   +1.038038e-02	   +1.008311e+05	   +2.851317e+02	   +1.052476e+05	   +2.886989e+02	   -5.901329e+03	   -8.949251e-06	   +2.501270e-01	   +1.041478e+02
   +1.061061e-02	   +1.008238e+05	   +2.851252e+02	   +1.052480e+05	   +2.886989e+02	   -5.901331e+03	   -8.560230e-06	   +2.503544e-01	   +1.042381e+02
   +1.084084e-02	   +1.008165e+05	   +2.851188e+02	   +1.052485e+05	   +2.886989e+02	   -5.901333e+03	   -8.172804e-06	   +2.505814e-01	   +1.043284e+02
   +1.107107e-02	   +1.008092e+05	   +2.851123e+02	   +1.052490e+05	   +2.886989e+02	   -5.901335e+03	   -7.786964e-06	   +2.508080e-01	   +1.044186e+02
   +1.130130e-02	   +1.008020e+05	   +2.851059e+02	   +1.052494e+05	   +2.886989e+02	   -5.901337e+03	   -7.402709e-06	   +2.510343e-01	   +1.045089e+02
   +1.153153e-02	   +1.007947e+05	   +2.850995e+02	   +1.052499e+05	   +2.886989e+02	   -5.901339e+03	   -7.020026e-06	   +2.512601e-01	   +1.045992e+02
   +1.176176e-02	   +1.007875e+05	   +2.850930e+02	   +1.052504e+05	   +2.886989e+02	   -5.901341e+03	   -6.638928e-06	   +2.514856e-01	   +1.046894e+02
   +1.199199e-02	   +1.007803e+05	   +2.850866e+02	   +1.052508e+05	   +2.886989e+02	   -5.901343e+03	   -6.259388e-06	   +2.517106e-01	   +1.047797e+02
   +1.222222e-02	   +1.007723e+05	   +2.850806e+02	   +1.052501e+05	   +2.886988e+02	   -5.901341e+03	   -5.787102e-06	   +2.519233e-01	   +1.048630e+02
   +1.245245e-02	   +1.007642e+05	   +2.850745e+02	   +1.052493e+05	   +2.886988e+02	   -5.901340e+03	   -5.314717e-06	   +2.521348e-01	   +1.049458e+02
   +1.268268e-02	   +1.007562e+05	   +2.850684e+02	   +1.052485e+05	   +2.886988e+02	   -5.901338e+03	   -4.844185e-06	   +2.523460e-01	   +1.050287e+02
   +1.291291e-02	   +1.007482e+05	   +2.850624e+02	   +1.052477e+05	   +2.886988e+02	   -5.901337e+03	   -4.375502e-06	   +2.525569e-01	   +1.051115e+02
   +1.314314e-02	   +1.007403e+05	   +2.850564e+02	   +1.052469e+05	   +2.886988e+02	   -5.901335e+03	   -3.908652e-06	   +2.527674e-01	   +1.051944e+02
   +1.337337e-02	   +1.007323e+05	   +2.850504e+02	   +1.052462e+05	   +2.886988e+02	   -5.901334e+03	   -3.443648e-06	   +2.529776e-01	   +1.052772e+02
   +1.360360e-02	   +1.007243e+05	   +2.850443e+02	   +1.052454e+05	   +2.886988e+02	   -5.901332e+03	   -2.980476e-06	   +2.531874e-01	   +1.053600e+02
   +1.383383e-02	   +1.007173e+05	   +2.850388e+02	   +1.052450e+05	   +2.886988e+02	   -5.901332e+03	   -2.451364e-06	   +2.533821e-01	   +1.054371e+02
   +1.406406e-02	   +1.007115e+05	   +2.850337e+02	   +1.052452e+05	   +2.886988e+02	   -5.901333e+03	   -1.840833e-06	   +2.535572e-01	   +1.055066e+02
   +1.429429e-02	   +1.007056e+05	   +2.850287e+02	   +1.052454e+05	   +2.886988e+02	   -5.901334e+03	   -1.232268e-06	   +2.537321e-01	   +1.055761e+02
   +1.452452e-02	   +1.006998e+05	   +2.850236e+02	   +1.052456e+05	   +2.886988e+02	   -5.901335e+03	   -6.256671e-07	   +2.539067e-01	   +1.056457e+02
   +1.475475e-02	   +1.006939e+05	   +2.850186e+02	   +1.052458e+05	   +2.886988e+02	   -5.901336e+03	   -2.102212e-08	   +2.540811e-01	   +1.057152e+02
   +1.498498e-02	   +1.006881e+05	   +2.850136e+02	   +1.052460e+05	   +2.886988e+02	   -5.901338e+03	   +5.816673e-07	   +2.542553e-01	   +1.057847e+02
   +1.521522e-02	   +1.006823e+05	   +2.850086e+02	   +1.052462e+05	   +2.886988e+02	   -5.901339e+03	   +1.182405e-06	   +2.544293e-01	   +1.058543e+02
   +1.544545e-02	   +1.006765e+05	   +2.850036e+02	   +1.052464e+05	   +2.886988e+02	   -5.901340e+03	   +1.781201e-06	   +2.546030e-01	   +1.059238e+02
   +1.567568e-02	   +1.006707e+05	   +2.849991e+02	   +1.052460e+05	   +2.886988e+02	   -5.901339e+03	   +2.408164e-06	   +2.547585e-01	   +1.059849e+02
   +1.590591e-02	   +1.006650e+05	   +2.849946e+02	   +1.052455e+05	   +2.886988e+02	   -5.901338e+03	   +3.033833e-06	   +2.549122e-01	   +1.060454e+02
   +1.613614e-02	   +1.006592e+05	   +2.849902e+02	   +1.052451e+05	   +2.886988e+02	   -5.901338e+03	   +3.657852e-06	   +2.550658e-01	   +1.061058e+02
